"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Portland Business Alliance","01/05/2023","Text Message","Business and Economic Development","Charter reform","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","01/09/2023","Text Message","Business and Economic Development","Scheduling","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","01/10/2023","Text Message","Business and Economic Development","Downtown recovery","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","01/18/2023","Telephone","Business and Economic Development","Econ. development","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","01/24/2023","Text Message","Business and Economic Development","Scheduling","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","01/26/2023","Telephone","Business and Economic Development","Econ development","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","02/03/2023","Text Message","Business and Economic Development","Econ development","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","02/13/2023","Telephone","Business and Economic Development","Econ. Development","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","02/15/2023","Text Message","Business and Economic Development","Scheduling","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","02/27/2023","Text Message","Business and Economic Development","Housing development","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","03/02/2023","Telephone","Business and Economic Development","Econ. Development","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","03/07/2023","Text Message","Business and Economic Development","Shelter sites","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","03/08/2023","Telephone","Business and Economic Development","Shelter sites","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","03/15/2023","Text Message","Business and Economic Development","Housing development","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","03/06/2023","Email","Business and Economic Development","Scheduling","Eric Zimmerman","Jay Clark",
"Portland Business Alliance","03/21/2023","Email","Business and Economic Development","Scheduling","Perez, Elisabeth","Jay Clark",
"Portland Business Alliance","02/15/2023","Committee Meeting","Business and Economic Development","Central City expediting committee","Eric Zimmerman","Jay Clark",
"Portland Business Alliance","03/01/2023","Committee Meeting","Business and Economic Development","Central City expediting committee","Eric Zimmerman","Jay Clark",
"Portland Business Alliance","03/15/2023","Committee Meeting","Business and Economic Development","Central City expediting committee","Eric Zimmerman","Jay Clark",
"Portland Business Alliance","01/10/2023","Email","Business and Economic Development","cc'd on email for art museum support for 6th grade tour
","Galvez Mora, Grace; Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","01/17/2023","Telephone","Business and Economic Development","discussion on downtown livability
","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","01/19/2023","Personal Meeting","Business and Economic Development","Quarterly meeting","Gonzalez, Rene; Ryan, Dan","Andrew Hoan; Jon Isaacs; Mark Wells; Meikelo Cabbage; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","01/20/2023","Telephone","Business and Economic Development","Downtown livability questions","Miller, Tom","Mark Wells",
"Portland Business Alliance","01/20/2023","Telephone","Business and Economic Development","Park ranger coordination and scheduling","Ryan, Dan","Mark Wells",
"Portland Business Alliance","01/20/2023","Email","Business and Economic Development","Protest activity coordination","Eric Zimmerman","Mark Wells; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","01/23/2023","Email","Business and Economic Development","Scheduling coordination","McHugh, Thomas","Mark Wells",
"Portland Business Alliance","01/24/2023","Email","Business and Economic Development","4th & Washington coordination","Aiten, Herico; Eric Zimmerman; Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","01/25/2023","Telephone","Business and Economic Development","Scheduling","Miller, Tom","Mark Wells",
"Portland Business Alliance","01/26/2023","Email","Business and Economic Development","Parks coordination","Guillen-Chapman, Karen; McHugh, Thomas","Mark Wells",
"Portland Business Alliance","01/26/2023","Email","Business and Economic Development","cc'd on email to city from property manager regarding tags on fountains 5th & 6th ave.
","Eric Zimmerman; Miller, Tom","Mark Wells",
"Portland Business Alliance","01/31/2023","Email","Business and Economic Development","cc'd on email to SmartPark employee about crime and safety issues
","Fitzpatrick, Andrew","Mark Wells",
"Portland Business Alliance","02/06/2023","Email","Business and Economic Development","cc'd on email from rate payer advising city that a prospective tenant is not signing a lease due to homeless situation
","Eric Zimmerman; Fitzpatrick, Andrew; Lee, Bobby; Wheeler, Ted","Mark Wells",
"Portland Business Alliance","02/09/2023","Email","Business and Economic Development","cc'd on email about PPB trespass agreement program
","Fitzpatrick, Andrew; Lee, Bobby; Wheeler, Ted","Mark Wells",
"Portland Business Alliance","02/13/2023","Email","Business and Economic Development","invite on bi-weekly expediting meeting
","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","02/15/2023","Personal Meeting","Business and Economic Development","Downtown Portland Clean and Safe Annual Report to city council","Gonzalez, Rene; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Mark Wells; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","02/15/2023","Email","Business and Economic Development","Said hello and thank you after presentation in chambers and looking forward to continued partnership
","Fitzpatrick, Andrew","Mark Wells",
"Portland Business Alliance","02/16/2023","Personal Meeting","Business and Economic Development","Leadership Portland monthly session","McHugh, Thomas","Mark Wells",
"Portland Business Alliance","02/21/2023","Text Message","Business and Economic Development","Received meeting request about retail crime","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","02/23/2023","Email","Business and Economic Development","cc'd on email to Eric and PPB leadership
","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","02/27/2023","Email","Business and Economic Development","Requesting catch-up meeting post-vacation","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","03/01/2023","Email","Business and Economic Development","Scheduling","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","03/01/2023","Email","Business and Economic Development","cc'd on email regarding Canadian press story on measure 110
","Eric Zimmerman; Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","03/02/2023","Personal Meeting","Business and Economic Development","met to discuss multiple public safety issues and concerns in the district
","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","03/02/2023","Text Message","Business and Economic Development","sent Eric a text on security procedures to gain entrance into our office
","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","03/07/2023","Email","Business and Economic Development","sent email requesting join LA trip
","Brocker-Knapp, Skyler","Mark Wells",
"Portland Business Alliance","03/08/2023","Personal Meeting","Business and Economic Development","O'BRYANT SQUARE WORKGROUP MEETING
","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","03/08/2023","Text Message","Business and Economic Development","TEXT TO CONFIRM LA TRIP TO REVIEW VENDOR
","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","03/08/2023","Virtual Meeting","Business and Economic Development","BI-WEEKLY DOWNTOWN EXPEDITING CALL WITH PARTNERS
","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","03/08/2023","Email","Business and Economic Development","MULTIPLE EMAILS RELATED TO LA TRIP
","Fitzpatrick, Andrew; Villarreal, Jennifer","Mark Wells",
"Portland Business Alliance","03/10/2023","Email","Business and Economic Development","cc'd on email from rate payer concerning downtown safety issues
","Eric Zimmerman; Fitzpatrick, Andrew","Mark Wells",
"Portland Business Alliance","03/12/2023","Email","Business and Economic Development","cc'd on email to property owner ","Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","03/13/2023","Email","Business and Economic Development","requested BDS contact info","Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","03/13/2023","Personal Meeting","Business and Economic Development","trip to LA ","Brocker-Knapp, Skyler; Eric Zimmerman; Fitzpatrick, Andrew","Jon Isaacs; Mark Wells",
"Portland Business Alliance","03/14/2023","Email","Business and Economic Development","cc'ed on email to city regarding worsening conditions downtown and also boarding up property
","Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","03/15/2023","Email","Business and Economic Development","multiple cc's on emails regarding 4th & Washington
","Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","03/15/2023","Telephone","Business and Economic Development","call to discuss larger clean up efforts around 4th & Washington
","Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","03/15/2023","Email","Business Licenses","Received email to all participants to LA trip with Mayor's staff","Brocker-Knapp, Skyler","Mark Wells",
"Portland Business Alliance","03/20/2023","Email","Business and Economic Development","cc'd on email from rate-payer on multiple burglaries
","Eric Zimmerman; Fitzpatrick, Andrew; Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","03/21/2023","Email","Business and Economic Development","cc'd on email from rate-payer on multiple burglaries
","Eric Zimmerman; Fitzpatrick, Andrew; Howard, Stephanie; Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","03/23/2023","Personal Meeting","Business and Economic Development","Shelter siting","Brocker-Knapp, Skyler; Eric Zimmerman; Fitzpatrick, Andrew","Mark Wells",
"Portland Business Alliance","03/28/2023","Email","Business and Economic Development","multiple threads on addressing issues at car wash fountain for Ankeny triangle project
","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","03/29/2023","Telephone","Business and Economic Development","discussed BDS action at 4th & Washington
","Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","03/29/2023","Telephone","Business and Economic Development","participated in an in-person meeting with property owners, Dakotah on speaker phone
","Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","03/30/2023","Telephone","Business and Economic Development","discussed meeting with property owners ","Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","03/30/2023","Email","Business and Economic Development","sent picture of recommended building fortifications
","Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","03/31/2023","Text Message","Business and Economic Development","received (2) texts - one on status of program funding and second on update on car wash fountain plaza area.
","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","01/04/2023","Email","Business and Economic Development","Smart Park safety issues
","Eric Zimmerman","Steve Wytcherley",
"Portland Business Alliance","03/06/2023","Virtual Meeting","Business and Economic Development","Joint Office of Houseless Services Weekly Public Health Call
","Brocker-Knapp, Skyler","Steve Wytcherley",
"Portland Business Alliance","03/06/2023","Virtual Meeting","Business and Economic Development","Joint Office of Houseless Services Weekly Public Health Call
","Brocker-Knapp, Skyler","Steve Wytcherley",
"Portland Business Alliance","03/20/2023","Virtual Meeting","Business and Economic Development","Joint Office of Houseless Services Weekly Public Health Call","Brocker-Knapp, Skyler","Steve Wytcherley",
"Portland Business Alliance","01/20/2023","Text Message","Business and Economic Development","Various Texts and Questions about businesses with boarded windows","Eric Zimmerman","Steve Wytcherley",
"Portland Business Alliance","01/27/2023","Email","Business and Economic Development","Graffiti Removal questions 
","Miller, Tom","Steve Wytcherley",
"Portland Business Alliance","01/27/2023","Committee Meeting","Business and Economic Development","Joint Office of Houseless Services Weekly Public Health Call","Brocker-Knapp, Skyler","Steve Wytcherley",
"Portland Business Alliance","01/31/2023","Email","Business and Economic Development","cc'd on Email, Lighting around Smart Parks ","Fitzpatrick, Andrew","Steve Wytcherley",
"Portland Business Alliance","02/02/2023","Email","Business and Economic Development","Various emails regarding Smart Park safety issues
","Fitzpatrick, Andrew","Steve Wytcherley",
"Portland Business Alliance","02/10/2023","Committee Meeting","Business and Economic Development","Joint Office of Houseless Services Weekly Public Health Call
","Brocker-Knapp, Skyler","Steve Wytcherley",
"Portland Business Alliance","02/17/2023","Virtual Meeting","Business and Economic Development","Behavioral Health Task Force Meeting 
","Brocker-Knapp, Skyler; Thompson, Dakotah","Steve Wytcherley",
"Portland Business Alliance","02/21/2023","Email","Business and Economic Development","Responding to a request for information about shoplifting ordinances and laws","Eric Zimmerman","Steve Wytcherley",
"Portland Business Alliance","02/22/2023","Email","Business and Economic Development","Questions about Clean and Safe and Behavioral Health Center scope of work","Eric Zimmerman","Steve Wytcherley",
"Portland Business Alliance","02/23/2023","Virtual Meeting","Business and Economic Development","Behavioral Health Resource Center Good Neighbor Agreement","Thompson, Dakotah","Steve Wytcherley",
"Portland Business Alliance","02/24/2023","Committee Meeting","Business and Economic Development","Joint Office of Houseless Services Weekly Public Health Call","Brocker-Knapp, Skyler","Steve Wytcherley",
"Portland Business Alliance","03/01/2023","Virtual Meeting","Business and Economic Development","Central City Expediting Group Events and Activations
","Eric Zimmerman","Steve Wytcherley",
"Portland Business Alliance","03/08/2023","Personal Meeting","Business and Economic Development","O'Bryant Square Park Discussions
","Eric Zimmerman","Steve Wytcherley",
"Portland Business Alliance","03/08/2023","Virtual Meeting","Business and Economic Development","Central City Expediting Group Events and Activations
","Eric Zimmerman","Steve Wytcherley",
"Portland Business Alliance","03/09/2023","Text Message","Business and Economic Development","Various pictures sent about 4th and Washington Building damage
","Eric Zimmerman","Steve Wytcherley",
"Portland Business Alliance","03/10/2023","Virtual Meeting","Business and Economic Development","Joint Office of Houseless Services Weekly Public Health Call
","Brocker-Knapp, Skyler","Steve Wytcherley",
"Portland Business Alliance","03/10/2023","Virtual Meeting","Business and Economic Development","Public Safety Discussions at 4th and Washington
","Eric Zimmerman; Thompson, Dakotah","Steve Wytcherley",
"Portland Business Alliance","03/24/2023","Virtual Meeting","Business and Economic Development","Joint Office of Houseless Services Weekly Public Health Call
","Brocker-Knapp, Skyler","Steve Wytcherley",
"Portland Business Alliance","03/29/2023","Virtual Meeting","Business and Economic Development","Central City Expediting Group Events and Activations
","Eric Zimmerman","Steve Wytcherley",
"Portland Business Alliance","03/31/2023","Virtual Meeting","Business and Economic Development","Joint Office of Houseless Services Weekly Public Health Call
","Brocker-Knapp, Skyler","Steve Wytcherley",
"Portland Business Alliance","01/19/2023","Personal Meeting","Business and Economic Development","Business Leader Conversation","Ryan, Dan","Sydney Mead",
"Portland Business Alliance","01/23/2023","Email","Business and Economic Development","Scheduling ","Meyer, Katie","Sydney Mead",
"Portland Business Alliance","01/27/2023","Email","Business and Economic Development","Downtown Retail Advocate
","Eric Zimmerman","Sydney Mead",
"Portland Business Alliance","02/07/2023","Virtual Meeting","Business and Economic Development","Healthy Business Permits
","Meyer, Katie","Sydney Mead",
"Portland Business Alliance","02/23/2023","Virtual Meeting","Business and Economic Development","Downtown Marketing Inc. & Visit Downtown Campaign","Eric Zimmerman","Sydney Mead",
"Portland Business Alliance","02/23/2023","Virtual Meeting","Business and Economic Development","Disrepair of Carwash Fountain and Ankeny Business Triangle focus","Eric Zimmerman","Sydney Mead",
"Portland Business Alliance","03/21/2023","Virtual Meeting","Business and Economic Development","State of Downtown
","Mapps, Mingus; Meyer, Katie","Sydney Mead",
"Portland Business Alliance","01/19/2023","Email","Business and Economic Development","Healthy Business Permits ","Meyer, Katie","Sydney Mead",
"Portland Business Alliance","02/15/2023","Email","Business and Economic Development","Scheduling","Eric Zimmerman","Sydney Mead",
"Portland Business Alliance","01/04/2023","Meeting Preparation","Business and Economic Development","Scheduling meetings with Mayor Wheeler ","Wendelbo, Amanda","Meikelo Cabbage",
"Portland Business Alliance","01/05/2023","Meeting Preparation","Business and Economic Development","Scheduling meetings with Mayor Wheeler","Wendelbo, Amanda","Meikelo Cabbage",
"Portland Business Alliance","01/09/2023","Meeting Preparation","Business and Economic Development","Scheduling meeting with Mayor Wheeler ","Wendelbo, Amanda","Meikelo Cabbage",
"Portland Business Alliance","01/02/2023","Email","Business Licenses","Scheduling a meeting with Commissioner Rubio","Kwon, MeeSeon","Meikelo Cabbage",
"Portland Business Alliance","01/04/2023","Meeting Preparation","Business and Economic Development","Scheduling a meeting with Commissioner Rubio","Kwon, MeeSeon","Meikelo Cabbage",
"Portland Business Alliance","01/10/2023","Meeting Preparation","Business and Economic Development","Scheduling a meeting with Commissioner Rubio","Kwon, MeeSeon","Meikelo Cabbage",
"Portland Business Alliance","02/02/2023","Personal Meeting","Business and Economic Development","Board retreat attendees","Branam, Kimberly; Oliveira, Donald; Rogers, Molly; Wheeler, Ted","Andrew Hoan; Jay Clark; Jon Isaacs; Mark Wells; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","02/22/2023","Email","Business and Economic Development","Quarterly meeting cancellation","Monsignac, Nalie (Aravnalie)","Meikelo Cabbage",
"Portland Business Alliance","03/15/2023","Email","Business and Economic Development","Mayor Wheeler DC Trip details","Villarreal, Jennifer; Wendelbo, Amanda","Meikelo Cabbage",
"Portland Business Alliance","03/28/2023","Email","Business and Economic Development","Forwarding DC trip itinerary ","Smith, Shah","Meikelo Cabbage",
"Portland Business Alliance","02/17/2023","Text Message","Business and Economic Development","Thank you note for attending State of the Economy ","Meyer, Katie","Meikelo Cabbage",
"Portland Business Alliance","03/22/2023","Text Message","Business and Economic Development","Confirming quarterly check-in with Mayor Wheeler","Villarreal, Jennifer","Meikelo Cabbage",
"Portland Business Alliance","03/09/2023","Telephone","Business and Economic Development","Scheduling with Commissioner Mapps ","Monsignac, Nalie (Aravnalie)","Meikelo Cabbage",
"Portland Business Alliance","03/13/2023","Telephone","Business and Economic Development","Scheduling with Commissioner Mapps","Monsignac, Nalie (Aravnalie)","Meikelo Cabbage",
"Portland Business Alliance","03/15/2023","Telephone","Business and Economic Development","Scheduling with Commissioner Mapps","Monsignac, Nalie (Aravnalie)","Meikelo Cabbage",
"Portland Business Alliance","03/20/2023","Telephone","Business and Economic Development","Scheduling for Mayor Wheeler","Villarreal, Jennifer","Meikelo Cabbage",
"Revitalize Portland Coalition","01/16/2023","Email","Housing and Community Development","Request for Meeting","Brocker-Knapp, Skyler","Erik Cole",
"Revitalize Portland Coalition","01/17/2023","Personal Meeting","Housing and Community Development","Unsheltered homelessness downtown","Brocker-Knapp, Skyler","Erik Cole",
"Revitalize Portland Coalition","01/13/2023","Email","Business and Economic Development","Invitation to Event","Adams, Sam; Fitzpatrick, Andrew; Gonzalez, Rene; Mapps, Mingus; Miller, Tom; Rubio, Carmen; Ryan, Dan; Smith, Shah; Wheeler, Ted","Erik Cole",
"Revitalize Portland Coalition","01/04/2023","Email","Other: Housing and Homelessness","Reporting business & community concerns around Behav. Health Res. Ctr.
","Eric Zimmerman; Miller, Tom","Erik Cole",
"Revitalize Portland Coalition","01/04/2023","Email","Neighborhood Livability: general","Request for meeting","Alexander, Cupid; Gonzalez, Rene; Smith, Shah","Erik Cole",
"Revitalize Portland Coalition","01/10/2023","Text Message","Neighborhood Livability: general","Request for meeting","Smith, Shah","Erik Cole",
"Revitalize Portland Coalition","01/06/2023","Telephone","Neighborhood Livability: general","Planning for meeting","Smith, Shah","Erik Cole",
"Revitalize Portland Coalition","01/06/2023","Email","Business and Economic Development","Coordinating downtown revitalization","Adams, Sam; Eric Zimmerman; Fitzpatrick, Andrew","Erik Cole",
"Revitalize Portland Coalition","01/08/2023","Email","Other: Swearing In ","Invitation to ceremony","Smith, Shah","Erik Cole",
"Revitalize Portland Coalition","01/11/2023","Email","Business and Economic Development","Scheduling meeting","Smith, Shah","Erik Cole",
"Revitalize Portland Coalition","01/13/2023","Meeting Preparation","Business and Economic Development","Introductory Meeting & Agenda Planning","Smith, Shah","Erik Cole",
"Revitalize Portland Coalition","02/21/2023","Personal Meeting","Other: Business and Economic Services; Development Services","Housing Permitting and Production","Kwon, MeeSeon; Rubio, Carmen; Schoene, Jillian","Erik Cole",
"Revitalize Portland Coalition","02/23/2023","Virtual Meeting","Business and Economic Development","Street-level Challenges Around Behavioral Health Resource Center
","Thompson, Dakotah","Erik Cole",
"Revitalize Portland Coalition","03/01/2023","Virtual Meeting","Neighborhood Livability: general","Central City Expediting Meeting","Eric Zimmerman","Erik Cole",
"Revitalize Portland Coalition","03/07/2023","Personal Meeting","Business and Economic Development","Office to Residential Conversion Legislation","Fitzpatrick, Andrew","Erik Cole",
"Revitalize Portland Coalition","03/10/2023","Virtual Meeting","Neighborhood Livability: nuisance","Problem properties downtown","Eric Zimmerman; Fitzpatrick, Andrew; Myers, Mike","Erik Cole",
"Revitalize Portland Coalition","03/15/2023","Virtual Meeting","Business and Economic Development","Central City Expediting Meeting","Eric Zimmerman","Erik Cole",
"Revitalize Portland Coalition","03/29/2023","Virtual Meeting","Neighborhood Livability: general","Central City Expediting Meeting","Eric Zimmerman","Erik Cole",
"Revitalize Portland Coalition","01/25/2023","Email","Neighborhood Livability: nuisance","Specific Property Graffiti Issue","Miller, Tom","Erik Cole",
"Revitalize Portland Coalition","03/30/2023","Telephone","Housing and Community Development","Affordable Housing Acquisition process","Brocker-Knapp, Skyler","Erik Cole",
"Revitalize Portland Coalition","02/03/2023","Email","Housing and Community Development","Meeting scheduling","Kwon, MeeSeon; Rubio, Carmen","Erik Cole",
"Revitalize Portland Coalition","02/10/2023","Email","Housing and Community Development","Meeting scheduling","Kwon, MeeSeon","Erik Cole",
"Revitalize Portland Coalition","02/14/2023","Email","Business and Economic Development","Meeting Scheduling","Fitzpatrick, Andrew","Erik Cole",
"Revitalize Portland Coalition","02/14/2023","Email","Housing and Community Development","Meeting Logistics","Kwon, MeeSeon","Erik Cole",
"Revitalize Portland Coalition","02/14/2023","Email","Housing and Community Development","Affordable Housing Acquisition process","Brocker-Knapp, Skyler","Erik Cole",
"Revitalize Portland Coalition","02/21/2023","Email","Housing and Community Development","Housing Production & Development Services
","Schoene, Jillian","Erik Cole",
"Revitalize Portland Coalition","02/23/2023","Email","Other: Mental Health","Oregon Commitment To Change Workgroup","Thompson, Dakotah","Erik Cole",
"Revitalize Portland Coalition","03/07/2023","Email","Housing and Community Development","Response to unsheltered homelessness","Fitzpatrick, Andrew","Erik Cole",
"Revitalize Portland Coalition","03/09/2023","Email","Development Services","Office to Residential Conversion legislation","Fitzpatrick, Andrew","Erik Cole",
"Verizon","01/19/2023","Email","Cable and Franchise","Right of Way Code","Salazar, Goldann","Amy Ruiz",
"Verizon","01/19/2023","Email","Cable and Franchise","Right of Way Code","McHugh, Thomas","Amy Ruiz",
"Verizon","01/19/2023","Email","Cable and Franchise","Right of Way Code","Fitzpatrick, Andrew","Amy Ruiz",
"Verizon","01/19/2023","Email","Cable and Franchise","Right of Way Code","Smith, Shah","Amy Ruiz",
"Verizon","01/24/2023","Email","Cable and Franchise","Right of Way Code","Megan (Elizabeth) Beyer ","Amy Ruiz",
"Verizon","02/01/2023","Personal Meeting","Cable and Franchise","Right of Way Code","Smith, Shah","Alex M. Leupp ; Amy Ruiz",
"Verizon","02/07/2023","Personal Meeting","Cable and Franchise","Right of Way Code","Jones Darion; McHugh, Thomas","Alex M. Leupp ; Amy Ruiz",
"Verizon","02/07/2023","Personal Meeting","Cable and Franchise","Right of Way Code","Salazar, Goldann","Alex M. Leupp ; Amy Ruiz",
"Verizon","01/31/2023","Personal Meeting","Cable and Franchise","Right of Way Code","Fitzpatrick, Andrew","Alex M. Leupp ; Amy Ruiz",
"Verizon","02/10/2023","Personal Meeting","Cable and Franchise","Right of Way Code
","Megan (Elizabeth) Beyer ","Alex M. Leupp ; Amy Ruiz",
"Verizon","02/01/2023","Email","Cable and Franchise","Right of Way Code","Smith, Shah","Alex M. Leupp ; Amy Ruiz",
"Verizon","02/01/2023","Email","Cable and Franchise","Right of Way Code","Fitzpatrick, Andrew","Alex M. Leupp ; Amy Ruiz",
"Verizon","02/03/2023","Email","Cable and Franchise","Right of Way Code","Fitzpatrick, Andrew","Alex M. Leupp ; Amy Ruiz",
"Verizon","03/09/2023","Email","Cable and Franchise","Right of Way Code","Engstrom, Eric","Amy Ruiz",
"Verizon","03/13/2023","Email","Cable and Franchise","Right of Way Code","Engstrom, Eric","Amy Ruiz",
"Verizon","03/13/2023","Telephone","Cable and Franchise","Right of Way Code","Engstrom, Eric","Amy Ruiz",
"Verizon","03/23/2023","Email","Cable and Franchise","Right of Way Code","Engstrom, Eric","Amy Ruiz",
"Waste Management","01/05/2023","Personal Meeting","Sustainable Development: solid waste management","Portland Recycling Center Update","Oliveira, Donald","Daniel Bates; David Huber; Rachael Wiggins Emory",
"Waste Management","03/17/2023","Email","Sustainable Development: solid waste management","Portland Recycling Center Update","Galvez Mora, Grace","Rachael Wiggins Emory",
