"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Portland Business Alliance","06/09/2015","Direct Mail","Business and Economic Development","Camping Issues
","Hales, Charlie","Sandra McDonough",
"Portland Business Alliance","06/11/2015","Telephone","Business and Economic Development","PUB/Pembina
","Schmanski, Sonia","Sandra McDonough",
"Portland Business Alliance","06/11/2015","Personal Meeting","Business and Economic Development","Pembina, Ban the Box, Camping, Naito Pkwy, SE Quadrant, budget
","Dingfelder, Jackie; Hales, Charlie; Shibley, Gail","Debbie Kitchin; Lynnae Berg; Marion Haynes; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","06/11/2015","Committee Meeting","Business and Economic Development","Private for Hire
","Hockaday Bryan","Raihana Ansary",
"Portland Business Alliance","06/12/2015","Email","Business and Economic Development","Complaint of excessive noise by street preacher
","Hales, Charlie","Sandra McDonough",
"Portland Business Alliance","06/16/2015","Committee Meeting","Business and Economic Development","Private for Hire
","Hockaday Bryan","Raihana Ansary",
"Portland Business Alliance","06/17/2015","Personal Meeting","Business and Economic Development","PBOT
","Treat, Leah","Marion Haynes",
"Portland Business Alliance","06/18/2015","Committee Meeting","Business and Economic Development","Private for Hire
","Hockaday Bryan","Raihana Ansary",
"Portland Business Alliance","06/22/2015","Telephone","Business and Economic Development","Zidell
","Detweiler, Jillian","Raihana Ansary",
"Portland Business Alliance","06/22/2015","Email","Business and Economic Development","Zidell
","Detweiler, Jillian","Raihana Ansary",
"Portland Business Alliance","06/22/2015","Committee Meeting","Business and Economic Development","Private for Hire
","Hockaday Bryan","Raihana Ansary",
"Portland Business Alliance","06/29/2015","Telephone","Business and Economic Development","Closed caption TV
","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","06/30/2015","Telephone","Business and Economic Development","Sidewalk under the Morrison Bridge","Hales, Charlie","Lynnae Berg",
"Portland Business Alliance","06/22/2015","Personal Meeting","Business and Economic Development","Transportation
","Treat, Leah; Warner, Chris","Marion Haynes",
"Portland Business Alliance","06/23/2015","Personal Meeting","Business and Economic Development","Transportation
","Treat, Leah; Warner, Chris","Marion Haynes",
"Portland Business Alliance","06/24/2015","Personal Meeting","Business and Economic Development","Transportation
","Treat, Leah; Warner, Chris","Marion Haynes",
"Portland Business Alliance","06/25/2015","Personal Meeting","Business and Economic Development","Transportation
","Treat, Leah; Warner, Chris","Marion Haynes",
"Portland Business Alliance","06/26/2015","Personal Meeting","Business and Economic Development","Transportation
","Treat, Leah; Warner, Chris","Marion Haynes",
"Schnitzer Steel Industries","04/01/2015","Personal Meeting","Planning","discuss concerns with draft Comprehensive Plan update and Economic Opportunities Analysis","Dingfelder, Jackie","Jennifer Hudson",
"Schnitzer Steel Industries","04/09/2015","Personal Meeting","Planning","discuss concerns with draft Comprehensive Plan update and Economic Opportunities Analysis","Crail, Tim; Fritz, Amanda","Jennifer Hudson",
"Schnitzer Steel Industries","04/17/2015","Meeting Preparation","Planning","discuss concerns with draft Comprehensive Plan update and Economic Opportunities Analysis","Warner, Chris","Jennifer Hudson",
"Schnitzer Steel Industries","05/07/2015","Personal Meeting","Other: jet boat tour of the Portland Harbor's north reach","discussion of harbor businesses; viewed from the water","Detweiler, Jillian; Grumm, Matthew; Shriver, Katie","Jennifer Hudson",
"Schnitzer Steel Industries","06/12/2015","Meeting Preparation","Business and Economic Development","internal discussion and preparation in advance of scheduling a meeting and possible facility tour with Commissioner Novick, at his request.","Novick, Steve","Jennifer Hudson",
"Schnitzer Steel Industries","06/04/2015","Email","Business and Economic Development","responding to Commissioner Novick's request to schedule a meeting","Shriver, Katie","Jennifer Hudson",
"Schnitzer Steel Industries","06/05/2015","Email","Business and Economic Development","responding to Commissioner Novick's request to schedule a meeting","Shriver, Katie","Jennifer Hudson",
"Schnitzer Steel Industries","04/10/2015","Personal Meeting","Planning","discuss concerns with draft Comprehensive Plan update and Economic Opportunities Analysis; brownfields bills in Salem","Blair, Aja; Fish, Nick","Jennifer Hudson",
"Schnitzer Steel Industries","04/10/2015","Meeting Preparation","Planning","preparation for meeting with Commissioner Fish on planning issues","Fish, Nick","Jennifer Hudson",
"Schnitzer Steel Industries","04/09/2015","Meeting Preparation","Planning","preparation for meeting with Commissioner Fritz","Fritz, Amanda","Jennifer Hudson",
"Transportation Fairness Alliance","04/01/2015","Email","Business Licenses","requesting information re: testimony procedure","Alpert, Josh","stephen kafoury",
"Transportation Fairness Alliance","04/01/2015","Telephone","Business Licenses","request for information re"" meeting with commissioner","Frost, Liam","stephen kafoury",
"Transportation Fairness Alliance","04/02/2015","Committee Meeting","Business Licenses","attended Task Force meeting","Hockaday Bryan","stephen kafoury",
"Transportation Fairness Alliance","04/06/2015","Meeting Preparation","Business Licenses","planning for Task Force presentation","Hockaday Bryan","stephen kafoury",
"Transportation Fairness Alliance","04/09/2015","Committee Meeting","Business Licenses","testimony at City Council","Hales, Charlie","stephen kafoury",
"Transportation Fairness Alliance","04/10/2015","Personal Meeting","Business Licenses","meeting with council staff re: taxi regulations","Frost, Liam","stephen kafoury",
"Transportation Fairness Alliance","04/16/2015","Meeting Preparation","Business Licenses","preparation for Task Force meeting","Hockaday Bryan","stephen kafoury",
"Transportation Fairness Alliance","04/21/2015","Meeting Preparation","Business Licenses","preparation for Task Force meeting","Hockaday Bryan","stephen kafoury",
"Transportation Fairness Alliance","04/15/2015","Personal Meeting","Business Licenses","discussion of taxi regulations","Grumm, Matthew","stephen kafoury",
"Transportation Fairness Alliance","04/15/2015","Personal Meeting","Business Licenses","discussion of taxi regulations with Claire Adamsick","Fritz, Amanda","stephen kafoury",
"Transportation Fairness Alliance","05/04/2015","Email","Business Licenses","request information about Task Force schedule","Hockaday Bryan","stephen kafoury",
"Transportation Fairness Alliance","05/21/2015","Meeting Preparation","Business Licenses","preparation for Task Force meeting","Hockaday Bryan","stephen kafoury",
"Transportation Fairness Alliance","06/09/2015","Committee Meeting","Business Licenses","attended Task Force meeting","Hockaday Bryan","stephen kafoury",
"Transportation Fairness Alliance","06/15/2015","Personal Meeting","Business Licenses","meeting with chair and staff of Task Force","Hockaday Bryan","stephen kafoury",
"Uber Technologies, Inc.","04/27/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Mark Winer",
"Uber Technologies, Inc.","04/27/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Novick, Steve","Mark Winer",
"Uber Technologies, Inc.","04/30/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Hockaday Bryan; Warner, Chris","Mark Winer",
"Uber Technologies, Inc.","06/22/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Mark Winer",
"Uber Technologies, Inc.","06/24/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan; Pierce, Tera","Mark Winer",
"Uber Technologies, Inc.","06/24/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan; Pierce, Tera","Mark Winer",
"Uber Technologies, Inc.","06/25/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan; Pierce, Tera","Mark Winer",
"Uber Technologies, Inc.","04/02/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Caitlin O'Neill",
"Uber Technologies, Inc.","04/10/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Caitlin O'Neill",
"Uber Technologies, Inc.","04/10/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Schmanski, Sonia","Caitlin O'Neill",
"Uber Technologies, Inc.","04/13/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Hales, Charlie","Caitlin O'Neill",
"Uber Technologies, Inc.","04/13/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Caitlin O'Neill",
"Uber Technologies, Inc.","04/13/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Grumm, Matthew","Caitlin O'Neill",
"Uber Technologies, Inc.","04/14/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan; Novick, Steve","Caitlin O'Neill",
"Uber Technologies, Inc.","04/15/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Novick, Steve","Caitlin O'Neill",
"Uber Technologies, Inc.","04/22/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Caitlin O'Neill",
"Uber Technologies, Inc.","06/19/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Caitlin O'Neill",
"Uber Technologies, Inc.","04/02/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Fritz, Amanda","Nels Johnson",
"Uber Technologies, Inc.","04/03/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hanson, Laura; Hockaday Bryan; Nebel, Erika","Nels Johnson",
"Uber Technologies, Inc.","04/10/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Schmanski, Sonia","Nels Johnson",
"Uber Technologies, Inc.","04/13/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Hales, Charlie; Hockaday Bryan; Novick, Steve","Nels Johnson",
"Uber Technologies, Inc.","04/13/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Grumm, Matthew","Nels Johnson",
"Uber Technologies, Inc.","04/13/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/13/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Nels Johnson",
"Uber Technologies, Inc.","04/14/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Frost, Liam; Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/15/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Nels Johnson",
"Uber Technologies, Inc.","04/16/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/16/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","04/22/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/24/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Hockaday Bryan; Warner, Chris","Nels Johnson",
"Uber Technologies, Inc.","04/28/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Frost, Liam; Grumm, Matthew; Hockaday Bryan; Pierce, Tera; Warner, Chris","Nels Johnson",
"Uber Technologies, Inc.","04/30/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Hockaday Bryan; Warner, Chris","Nels Johnson",
"Uber Technologies, Inc.","05/07/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","05/12/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","05/13/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","05/14/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","05/21/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","05/27/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","06/09/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","06/09/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","06/11/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/01/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/02/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/07/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/08/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/09/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/10/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/14/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/16/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/17/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/20/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/20/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/21/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/22/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/23/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","05/04/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","05/05/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","05/07/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","06/03/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","06/04/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","06/05/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/13/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Nels Johnson",
"Uber Technologies, Inc.","04/20/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Nels Johnson",
"Uber Technologies, Inc.","04/15/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","04/16/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","04/18/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","04/22/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","04/23/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","04/24/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","04/27/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","04/28/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","05/04/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","04/10/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Pierce, Tera","Nels Johnson",
"Uber Technologies, Inc.","04/13/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Pierce, Tera","Nels Johnson",
"Uber Technologies, Inc.","04/12/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Nels Johnson",
"Uber Technologies, Inc.","04/13/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Nels Johnson",
"Uber Technologies, Inc.","04/15/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Nels Johnson",
"Uber Technologies, Inc.","04/20/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Nels Johnson",
"Uber Technologies, Inc.","04/29/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Nels Johnson",
"Uber Technologies, Inc.","06/10/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Nels Johnson",
"Uber Technologies, Inc.","04/04/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/06/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/07/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/08/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/15/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/16/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/17/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/22/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/23/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/28/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","05/07/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","06/05/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","06/25/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","06/12/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","06/16/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","06/22/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","06/24/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan; Pierce, Tera","Nels Johnson",
"Uber Technologies, Inc.","06/25/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","06/25/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan; Pierce, Tera","Nels Johnson",
"Uber Technologies, Inc.","06/29/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","04/13/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Fish, Nick; Fritz, Amanda; Frost, Liam; Hales, Charlie; Hockaday Bryan; Pierce, Tera; Saltzman, Dan; Schmanski, Sonia","Brooke Steger",
"Uber Technologies, Inc.","05/15/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Brooke Steger",
"Uber Technologies, Inc.","05/28/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Brooke Steger",
"Uber Technologies, Inc.","05/24/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan; Pierce, Tera","Brooke Steger",
"Uber Technologies, Inc.","04/23/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Hockaday Bryan","Brooke Steger",
"Uber Technologies, Inc.","04/24/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Brooke Steger",
"Uber Technologies, Inc.","05/12/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Brooke Steger",
"Uber Technologies, Inc.","05/27/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Brooke Steger",
"Uber Technologies, Inc.","06/25/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Brooke Steger",
