"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Portland DSA","01/07/2019","Meeting Preparation","Other: Compassionate Change District","Lobbying in favor of the Compassionate Change District (ccdpdx.org).","Duhamel, Jamey","Emily von W Gilbert",
"Portland DSA","01/09/2019","Personal Meeting","Other: Compassionate Change District","Lobbying in favor of the Compassionate Change District (ccdpdx.org).","Adamsick, Claire; Kwon, MeeSeon","Emily von W Gilbert",
"Portland General Electric Company","01/11/2019","Personal Meeting","Other: Transportation electrification","General conversation about clean energy, transit electrification, operations.","Runkel, Marshall","Andrew Speer",
"Portland General Electric Company","02/06/2019","Personal Meeting","Sustainable Development: energy","Discuss arranging tour of PGE operations for Comm. Hardesty; PCEF","Bradley, Derek","Andrew Speer",
"Portland General Electric Company","03/08/2019","Personal Meeting","Other: Transportation electrification","General meeting- focus on coordinating pole relocations/fiber on Division Transit","Runkel, Marshall","Andrew Speer",
"Portland General Electric Company","02/15/2019","Meeting Preparation","Sustainable Development: energy","Coordination/planning for Wheeler and Eudaly tour of PGE operations","Rathfelder, Amy","Andrew Speer",
"Portland General Electric Company","03/15/2019","Personal Meeting","Sustainable Development: energy","Tour of PGE grid operations and power trading floor with PGE CEO Maria Pope.","Eudaly, Chloe; Rathfelder, Amy; Runkel, Marshall; Wheeler, Ted","Andrew Speer; Dave Robertson",
"Portland Metro People's Coalition","01/31/2019","Personal Meeting","Other: Getting to know new Commissioner.","Meeting with Commissioner Hardesty and Staff to educate them about our policy priorities related to Portland Metro People's Coalition.","Bradley, Derek; Edwards, Karly; Hardesty, Jo Ann; McNally, Matt","Hyung Nam; Julia DeGraw; Michael Hanna; Michelle Fawcett",
"Portland Metro People's Coalition","01/24/2019","Meeting Preparation","Other: Getting to know new Commissioner.","Preparation for meeting with Commissioner Hardesty.","Hardesty, Jo Ann","Hyung Nam; Johanna Brenner; John Murphy; Julia DeGraw; Michael Hanna; Michelle Fawcett",
"Portland Tenants United","01/07/2019","Personal Meeting","Housing and Community Development","Meet with Hardesty's staff to establish relationship and talk about upcoming issues such as the rental services office (desire to see it expanded and fully funded).","Bradley, Derek; McNally, Matt","Margot Black; Shamus Cooke",
"Portland Tenants United","01/09/2019","Personal Meeting","Housing and Community Development","Discuss CEIC's BID proposal, lobby for CCD's model to be incorporated ","Duhamel, Jamey; Lawrence, Asena","Margot Black",
"Portland Tenants United","01/06/2019","Meeting Preparation","Housing and Community Development","Spent 2 hours with other CCD stakeholders to prep for reported meetings on January 7th. ","Duhamel, Jamey; Lawrence, Asena","Margot Black",
"Portland Tenants United","01/17/2019","Personal Meeting","Housing and Community Development","Attended meeting with mayor, hardesty, and multiple staffers to discuss CEIC's BID proposal and incorporating CCD's model.  ","Chisek, Kyle ; Duhamel, Jamey; Hardesty, Jo Ann; Lannom, Thomas; Wheeler, Ted","Margot Black",
"Portland Tenants United","01/29/2019","Meeting Preparation","Housing and Community Development","8 hours of meeting prep related to meeting with CEIC and Jo Ann's office the following day to finalize BID compromise. ","Bradley, Derek; Hardesty, Jo Ann","Margot Black",
"Portland Tenants United","01/27/2019","Telephone","Housing and Community Development","Phone call to discuss and catch up on CCD/CEIC developments with regards to reaching compromise, in preparation for January 30th meeting with Jo Ann. ","Edwards, Karly","Margot Black",
"Portland Tenants United","01/27/2019","Telephone","Housing and Community Development","Phone call to discuss and catch up on CCD/CEIC developments with regards to reaching compromise, in preparation for January 30th meeting with Jo Ann. ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","01/15/2019","Personal Meeting","Housing and Community Development","Meeting with CEIC members (and city council staff), at Venture Portland office, to discuss ways to incorporate CCD model into CEIC's BID proposal, and issues of concern. ","Bradley, Derek; Duhamel, Jamey","Margot Black",
"Portland Tenants United","01/29/2019","Telephone","Housing and Community Development","Placed 5 phone calls (to each commissioner's office) to oppose components of CEIC proposal. ","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Anthony Bencivengo ",
"SEIU Local 49","01/29/2019","Meeting Preparation","Labor","Materials prep for procurement policy meeting","Duhamel, Jamey","Yasmin Ibarra",
"SEIU Local 49","01/29/2019","Meeting Preparation","Labor","Materials prep for meeting about procurement policy","Dunphy, Jamie","Yasmin Ibarra",
"SEIU Local 49","01/29/2019","Meeting Preparation","Labor","Materials prep for meeting on procurement policy","Bradley, Derek; Edwards, Karly","Yasmin Ibarra",
"SEIU Local 49","01/29/2019","Personal Meeting","Labor","Met about procurement policy","Duhamel, Jamey","Jeremy Simer; Yasmin Ibarra",
"SEIU Local 49","01/29/2019","Personal Meeting","Labor","Met about procurement policy","Dunphy, Jamie","Jeremy Simer; Yasmin Ibarra",
"SEIU Local 49","01/29/2019","Personal Meeting","Labor","Met about procurement policy","Bradley, Derek; Edwards, Karly","Jeremy Simer; Yasmin Ibarra",
"SEIU Local 49","01/30/2019","Meeting Preparation","Labor","Materials prep on procurement policy","Duhamel, Jamey","Yasmin Ibarra",
"SEIU Local 49","02/12/2019","Personal Meeting","Labor","Met about procurement policy","Arguinzoni, Jennifer ; Plambeck, Michelle","Jeremy Simer; Yasmin Ibarra",
"SEIU Local 49","02/13/2019","Telephone","Labor","Spoke about procurement policy","Duhamel, Jamey","Yasmin Ibarra",
"SEIU Local 49","02/13/2019","Email","Labor","Emailed about procurement policy","Dunphy, Jamie","Yasmin Ibarra",
"SEIU Local 49","01/04/2019","Telephone","Labor","Called to plan meeting about procurement policy","Duhamel, Jamey","Jeremy Simer",
"SEIU Local 49","01/14/2019","Personal Meeting","Business and Economic Development","Met about Healthy Comms Coalition/Bway Corridor","Eudaly, Chloe","Jeremy Simer",
"SEIU Local 49","01/28/2019","Meeting Preparation","Labor","Met about benefits issues for city contractors","Duhamel, Jamey; Edwards, Karly","Jeremy Simer",
"SEIU Local 49","02/12/2019","Personal Meeting","Business and Economic Development","Met about Healthy Comms Coalition/Broadway Corridor","Bradley, Derek","Jeremy Simer",
"SEIU Local 49","02/13/2019","Telephone","Labor","Phone call about sustainable procurement","Duhamel, Jamey","Jeremy Simer",
"SEIU Local 49","03/04/2019","Personal Meeting","Business and Economic Development","Met about Broadway Corridor","Wheeler, Ted","Jeremy Simer",
"SEIU Local 49","03/04/2019","Meeting Preparation","Business and Economic Development","Healthy Communities Coalition meeting with Wheeler prep--about Broadway Corridor","Wheeler, Ted","Jeremy Simer",
"SEIU Local 49","03/12/2019","Telephone","Labor","Phone call about sustainable procurement","Edwards, Karly","Jeremy Simer",
"SEIU Local 49","03/14/2019","Meeting Preparation","Labor","Prep for meeting on sustainable procurement","Duhamel, Jamey","Jeremy Simer",
"SEIU Local 49","03/15/2019","Telephone","Labor","Phone call about sustainable procurement","Duhamel, Jamey","Jeremy Simer",
"SEIU Local 49","03/16/2019","Personal Meeting","Labor","Met about sustainable procurement","Duhamel, Jamey","Jeremy Simer",
"SEIU Local 49","03/22/2019","Meeting Preparation","Labor","Prep for an email going to Council about sustainable procurement and city Security RFP","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Jeremy Simer",
"SEIU Local 49","01/22/2019","Meeting Preparation","Labor","Prep for meeting about procurement","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Erica Askin",
"SEIU Local 49","01/29/2019","Meeting Preparation","Labor","Prep for meeting about procurement","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Erica Askin",
"SEIU Local 49","02/05/2019","Meeting Preparation","Labor","Prep for meeting about procurement","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Erica Askin",
"SEIU Local 49","02/12/2019","Meeting Preparation","Labor","Prep for meeting about procurement","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Erica Askin",
"SEIU Local 49","02/12/2019","Personal Meeting","Labor","Met about procurement policy","Arguinzoni, Jennifer ; Plambeck, Michelle","Felisa Hagins",
"SEIU Local 49","02/14/2019","Personal Meeting","Business and Economic Development","Met about PDC and FAR rules","Branam, Kimberly","Felisa Hagins",
"SEIU Local 49","02/22/2019","Personal Meeting","Labor","Met about procurement and FAR rules","Wheeler, Ted","Felisa Hagins",
"SEIU Local 49","03/04/2019","Personal Meeting","Labor","Met about procurement and Healthy Comms Coalition","Wheeler, Ted","Felisa Hagins",
"SEIU Local 49","03/06/2019","Personal Meeting","Labor","Met about procurement","Rinehart, Tom","Felisa Hagins",
"Uber Technologies, Inc.","02/01/2019","Personal Meeting","Transportation: Local Improvement District (LID)","Transportation Network Companies","Runkel, Marshall","Nels Johnson",
"Verizon","03/13/2019","Email","Cable and Franchise","Franchise discussion","Perez, Elisabeth; Runkel, Marshall","Alex M. Leupp ; Amy Ruiz",
"Verizon","03/15/2019","Email","Cable and Franchise","Franchise discussion","Runkel, Marshall","Amy Ruiz",
"Verizon","03/18/2019","Email","Cable and Franchise","Franchise discussion","Runkel, Marshall","Amy Ruiz",
"Verizon","01/17/2019","Personal Meeting","Business and Economic Development","Small cell permit discussion","Runkel, Marshall","Amy Ruiz",
"Verizon","01/24/2019","Personal Meeting","Business and Economic Development","Small cell permit discussion","Edwards, Karly","Amy Ruiz",
"Verizon","03/06/2019","Personal Meeting","Business and Economic Development","Small cell permit discussion","Runkel, Marshall","Alex M. Leupp ; Amy Ruiz",
"Verizon","02/13/2019","Personal Meeting","Business and Economic Development","Small cell permit discussion","Perez, Elisabeth","Rick Wydoila",
"Waste Management","01/16/2019","Personal Meeting","Sustainable Development: solid waste management","Waste Collection policy, Food Scrap recycling ","Arguinzoni, Jennifer ; Chisek, Kyle ","Daniel Bates",
"Waste Management","02/04/2019","Personal Meeting","Sustainable Development: solid waste management","Waste Collection Policy, Food Scrap Recycling, Taxation policy ","Chisek, Kyle ; Rathfelder, Amy","Daniel Bates",
"Waste Management","02/20/2019","Email","Sustainable Development: solid waste management","Waste Collection, Food Scrap Recycling ","Chisek, Kyle ; Rathfelder, Amy","Daniel Bates",
"Waste Management","02/24/2019","Telephone","Sustainable Development: solid waste management","Food Scrap Recycling ","Arguinzoni, Jennifer ","Daniel Bates",
"Waste Management","03/11/2019","Telephone","Sustainable Development: solid waste management","Food Scrap Recycling ","Rathfelder, Amy","Daniel Bates",
