"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Portland Business Alliance","09/10/2024","Email","Business and Economic Development","Thank you message - Four years of service","Ryan, Dan","Sydney Mead",
"Portland Business Alliance","09/17/2024","Email","Business and Economic Development","Bobby Lee retirement message","Lee, Bobby; Wheeler, Ted","Sydney Mead",
"Portland Business Alliance","09/23/2024","Email","Business and Economic Development","Coraline's Curious Cat Trail - Cat Caper: Stolen Cat Found!
","Rico Cornwell, Angela","Sydney Mead",
"Portland Business Alliance","07/01/2024","Email","Business and Economic Development","Scheduling meeting with Commissioner Rubio.","Adelina (Maria) Cano Rodriquez","Meikelo Cabbage",
"Portland Business Alliance","07/07/2024","Email","Business and Economic Development","Updates on City government transition.","Robert Fitzpatrick","Meikelo Cabbage",
"Portland Business Alliance","07/09/2024","Email","Business and Economic Development","Ribbon cutting invitation to the Mayor.","Wendelbo, Amanda","Meikelo Cabbage",
"Portland Business Alliance","07/09/2024","Email","Business and Economic Development","Coordinating on State of the City event with Mayor Wheeler team. ","Bowman, Cody; Lee, Bobby","Andrew Hoan; Meikelo Cabbage",
"Portland Business Alliance","07/18/2024","Email","Business and Economic Development","Invite and coordination with the Commissioner Gonzalez team.","Harrison Kass; Nicholas Coffey","Meikelo Cabbage",
"Portland Business Alliance","07/22/2024","Email","Business and Economic Development","Invitation and coordination with Mayor's team for Downtown Portland Clean & Safe appreciation event.","Robert Fitzpatrick; Wendelbo, Amanda","Meikelo Cabbage",
"Portland Business Alliance","07/24/2024","Email","Business and Economic Development","Cancelling upcoming meeting with Mayor Wheeler.","Wendelbo, Amanda","Meikelo Cabbage",
"Portland Business Alliance","08/20/2024","Personal Meeting","Business and Economic Development","Meeting with Mayor Wheeler and team to discuss Downtown Portland Clean and Safe district expansion.","Robert Fitzpatrick; Wheeler, Ted","Jon Isaacs; Meikelo Cabbage; Steve Wytcherley",
"Portland Business Alliance","09/03/2024","Email","Business and Economic Development","Confirming upcoming meeting with Commissioner Mapps","Monsignac, Nalie (Aravnalie)","Meikelo Cabbage",
"Portland Business Alliance","09/09/2024","Email","Business and Economic Development","Coordinating on upcoming meeting with Commissioner Ryan.","Alexa Croft","Meikelo Cabbage",
"Portland Business Alliance","09/12/2024","Email","Business and Economic Development","Cancelling upcoming meeting.","Alexa Croft; McHugh, Thomas","Jon Isaacs; Meikelo Cabbage",
"Portland Business Alliance","09/19/2024","Email","Business and Economic Development","Cancelling upcoming meeting","Adelina (Maria) Cano Rodriquez","Meikelo Cabbage",
"Portland Business Alliance","09/24/2024","Email","Business and Economic Development","Cancelling meeting with Commissioner Rubio.","Adelina (Maria) Cano Rodriquez","Meikelo Cabbage",
"Portland Business Alliance","09/25/2024","Email","Business and Economic Development","Central City Coalition agenda distribution.","Robert Fitzpatrick","Meikelo Cabbage",
"Portland Business Alliance","09/25/2024","Email","Business and Economic Development","Downtown Portland Clean & Safe expansion support meeting.","Robert Fitzpatrick","Meikelo Cabbage",
"Portland Business Alliance","09/26/2024","Personal Meeting","Business and Economic Development","Central City Coalition Meeting","Robert Fitzpatrick","Meikelo Cabbage",
"Portland Business Alliance","07/24/2024","Personal Meeting","Business and Economic Development","Meeting between Chief Day and Portland Metro Chamber members.","Robert Day","Andrew Hoan; Jon Isaacs; Mark Wells; Meikelo Cabbage; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","07/02/2024","Virtual Meeting","Business and Economic Development","Downtown Portland Clean & Safe expansion meeting.","Mapps, Mingus; Rodriguez, Michelle","Mark Wells; Meikelo Cabbage; Steve Wytcherley",
"Portland Business Alliance","08/01/2024","Virtual Meeting","Business and Economic Development","Transportation issues.","Williams, Millicent","Jon Isaacs",
"Portland Business Alliance","08/06/2024","Personal Meeting","Business and Economic Development","State of the Economy candidate presentation.","Ryan, Dan","Jon Isaacs; Meikelo Cabbage",
"Portland Business Alliance","08/20/2024","Personal Meeting","Business and Economic Development","Livability concerns.","Smith, Shah","Jon Isaacs",
"Portland Business Alliance","07/03/2024","Email","Business and Economic Development","Coordination and submission of land use testimony letter.","Gonzalez, Rene; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Jon Isaacs",
"Portland Business Alliance","07/23/2024","Email","Business and Economic Development","Quarterly meeting coordination and meeting agenda.","Robert Day","Jon Isaacs",
"Portland Business Alliance","07/25/2024","Email","Business and Economic Development","Measure 118 discussion.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","07/31/2024","Email","Business and Economic Development","Office of Small Business discussion.","Shea Flaherty Betin","Jon Isaacs",
"Portland Business Alliance","08/06/2024","Email","Business and Economic Development","Good neighbor agreements.","McHugh, Thomas","Jon Isaacs",
"Portland Business Alliance","08/06/2024","Email","Business and Economic Development","Homelessness Response Action Plan steering committee meeting.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","08/14/2024","Email","Business and Economic Development","Portland Clean Energy Fund fuel taxes. ","Thomas Lannom","Jon Isaacs",
"Portland Business Alliance","08/19/2024","Email","Business and Economic Development","Downtown Safety.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","09/03/2024","Email","Business and Economic Development","State revenue discussion.","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","09/17/2024","Text Message","Business and Economic Development","Economic Development","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","08/28/2024","Text Message","Business and Economic Development","Land use discussion.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","09/11/2024","Email","Business and Economic Development","Land use.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","09/10/2024","Text Message","Business and Economic Development","Downtown Portland Clean & Safe expansion. ","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","09/10/2024","Text Message","Business and Economic Development","Economic development.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","09/09/2024","Virtual Meeting","Business and Economic Development","Economic development.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","09/04/2024","Text Message","Business and Economic Development","Downtown revitalization.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","08/28/2024","Text Message","Business and Economic Development","Economic Development","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","08/19/2024","Text Message","Business and Economic Development","Economic development.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","08/16/2024","Text Message","Business and Economic Development","Economic Development","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","08/09/2024","Text Message","Business and Economic Development","Homeless Response Action Plan.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","08/07/2024","Text Message","Business and Economic Development","Moda Center renovations.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","08/01/2024","Text Message","Business and Economic Development","Tax Increment Financing district","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","07/31/2024","Text Message","Business and Economic Development","Economic recovery.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","07/31/2024","Text Message","Business and Economic Development","Economic recovery.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","07/30/2024","Text Message","Business and Economic Development","Homelessness discussion.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","07/02/2024","Text Message","Business and Economic Development","Supportive Housing Services reform discussion.","Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","07/02/2024","Text Message","Business and Economic Development","Supportive Housing Services reform discussion.","Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","09/30/2024","Text Message","Business and Economic Development","Form of government transition.","Rubio, Carmen","Jon Isaacs",
"Portland Business Alliance","09/30/2024","Text Message","Business and Economic Development","Form of government transition.","Rubio, Carmen","Jon Isaacs",
"Portland Business Alliance","09/27/2024","Personal Meeting","Business and Economic Development","Economic Justice discussion.","Rubio, Carmen","Jon Isaacs",
"Portland Business Alliance","08/10/2024","Personal Meeting","Business and Economic Development","Economic development discussion.","Rubio, Carmen","Jon Isaacs",
"Portland Business Alliance","08/06/2024","Text Message","Business and Economic Development","Form of Government transition conversation.","Ryan, Dan","Jon Isaacs",
"Portland Business Alliance","07/01/2024","Telephone","Business and Economic Development","Public safety discussion.","Smith, Shah","Jon Isaacs",
"Portland Business Alliance","07/24/2024","Telephone","Business and Economic Development","Economic development.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","07/30/2024","Telephone","Business and Economic Development","Homelessness.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","08/01/2024","Telephone","Business and Economic Development","Public Safety","Gonzalez, Rene","Jon Isaacs",
"Portland Business Alliance","08/06/2024","Telephone","Business and Economic Development","Homelessness Response Action Plan.","McHugh, Thomas","Jon Isaacs",
"Portland Business Alliance","08/06/2024","Telephone","Business and Economic Development","Homelessness Response Action Plan. ","Rubio, Carmen","Jon Isaacs",
"Portland Business Alliance","08/06/2024","Telephone","Business and Economic Development","Homelessness Response Action Plan. ","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","08/07/2024","Telephone","Business and Economic Development","Homelessness Response Action Plan.","Ryan, Dan","Jon Isaacs",
"Portland Business Alliance","08/14/2024","Telephone","Business and Economic Development","Public Safety. ","Gonzalez, Rene","Jon Isaacs",
"Portland Business Alliance","08/14/2024","Telephone","Business and Economic Development","State revenues discussion.","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","08/14/2024","Telephone","Business and Economic Development","State revenues discussion.","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","08/14/2024","Telephone","Business and Economic Development","State revenues discussion.","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","08/19/2024","Telephone","Business and Economic Development","Supportive Housing Services reform.","Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","08/19/2024","Telephone","Business and Economic Development","Supportive Housing Service measure reform. ","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","08/21/2024","Telephone","Business and Economic Development","Economic development.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","08/22/2024","Telephone","Business and Economic Development","Housing discussion.","Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","08/22/2024","Telephone","Business and Economic Development","Economic development.","Robert Fitzpatrick","Jon Isaacs",
"Portland Business Alliance","08/22/2024","Telephone","Business and Economic Development","Economic development.","Rubio, Carmen","Jon Isaacs",
"Portland Business Alliance","08/23/2024","Telephone","Business and Economic Development","Public Safety. ","Gonzalez, Rene","Jon Isaacs",
"Portland Business Alliance","08/23/2024","Telephone","Business and Economic Development","Public Safety. ","Gonzalez, Rene","Jon Isaacs",
"Portland Business Alliance","08/24/2024","Telephone","Business and Economic Development","Housing.","Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","08/26/2024","Telephone","Business and Economic Development","Oregon Museum of Science and Industry development district. ","Rubio, Carmen","Jon Isaacs",
"Portland Business Alliance","08/26/2024","Telephone","Business and Economic Development","Prosper Portland.","Rico Cornwell, Angela","Jon Isaacs",
"Portland Business Alliance","08/29/2024","Telephone","Business and Economic Development","Economic Development.","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/04/2024","Telephone","Business and Economic Development","Downtown recovery.","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/06/2024","Telephone","Business and Economic Development","Economic Development","Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","09/06/2024","Telephone","Business and Economic Development","Economic Development ","Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","09/06/2024","Telephone","Business and Economic Development","Moda center future. ","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/10/2024","Telephone","Business and Economic Development","Downtown Portland Clean & Safe expansion.","Andrew Baker","Jon Isaacs",
"Portland Business Alliance","09/11/2024","Telephone","Business and Economic Development","Oregon Museum of Science and Industry development district. ","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/17/2024","Telephone","Business and Economic Development","Economic Development.","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/18/2024","Telephone","Business and Economic Development","Land use. ","Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","09/18/2024","Telephone","Business and Economic Development","Land use.","McHugh, Thomas","Jon Isaacs",
"Portland Business Alliance","09/20/2024","Telephone","Business and Economic Development","Economic development.","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/27/2024","Telephone","Business and Economic Development","Economic Development","Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","07/16/2024","Meeting Preparation","Business and Economic Development","Meeting logistics/confirmation","Souede, Jill","Meikelo Cabbage",
"Portland Diamond Project","07/16/2024","Personal Meeting","Other: Portland Diamond Project","Working to secure the location for future baseball stadium and development. ","Lee, Bobby","Jennifer Arguinzoni-Ward",
"Portland Diamond Project","09/23/2024","Personal Meeting","Other: Portland Diamond Project","Working to secure the location for future baseball stadium and development. ","Robert Fitzpatrick","Jennifer Arguinzoni-Ward",
"Portland Diamond Project","08/06/2024","Personal Meeting","Other: Portland Diamond Project","Working to secure the location for future baseball stadium and development. ","Robert Fitzpatrick","Jennifer Arguinzoni-Ward",
"Portland Diamond Project","07/30/2024","Personal Meeting","Other: Portland Diamond Project","Working to secure the location for future baseball stadium and development. ","Robert Fitzpatrick","Jennifer Arguinzoni-Ward",
"Portland Diamond Project","08/06/2024","Personal Meeting","Other: Portland Diamond Project","Working to secure the location for future baseball stadium and development. ","Robert Fitzpatrick","Jennifer Arguinzoni-Ward",
"Portland Diamond Project","09/23/2024","Email","Other: Portland Diamond Project","Working to secure the location for future baseball stadium and development. ","McHugh, Thomas; Robert Fitzpatrick; Rodriguez, Michelle; Schoene, Jillian; Smith, Shah","Jennifer Arguinzoni-Ward",
"Portland Diamond Project","07/24/2024","Personal Meeting","Other: Portland Diamond Project","Working to secure the location for future baseball stadium and development. ","Branam, Kimberly; Lee, Bobby; Robert Fitzpatrick; Wheeler, Ted","Craig Cheek; Jennifer Arguinzoni-Ward; Mike Barrett ",
"Portland Diamond Project","09/23/2024","Personal Meeting","Other: Portland Diamond Project","Working to secure the location for future baseball stadium and development. ","Mapps, Mingus","Craig Cheek; Gary Oxley; Jennifer Arguinzoni-Ward",
"Portland Diamond Project","09/23/2024","Personal Meeting","Other: Portland Diamond Project","Working to secure the location for future baseball stadium and development. ","Ryan, Dan","Craig Cheek; Gary Oxley; Jennifer Arguinzoni-Ward",
"Portland Diamond Project","09/23/2024","Personal Meeting","Other: Portland Diamond Project","Working to secure the location for future baseball stadium and development. ","Gonzalez, Rene","Craig Cheek; Gary Oxley; Jennifer Arguinzoni-Ward",
"Portland Diamond Project","09/23/2024","Personal Meeting","Other: Portland Diamond Project","Working to secure the location for future baseball stadium and development. ","Rubio, Carmen","Craig Cheek; Gary Oxley; Jennifer Arguinzoni-Ward; Johnell Bell",
"Portland Diamond Project","09/10/2024","Personal Meeting","Other: Portland Diamond Project","Working to secure the location for future baseball stadium and development. ","Gonzalez, Rene; Smith, Shah","Craig Cheek; Jennifer Arguinzoni-Ward",
"Portland Diamond Project","09/19/2024","Email","Other: Portland Diamond Project","Working to secure the location for future baseball stadium and development. ","Adelina (Maria) Cano Rodriquez; Monsignac, Nalie (Aravnalie); Schoene, Jillian","Johnell Bell",
"Portland General Electric ","08/28/2024","Telephone","Other: utility infrastructure ","Notification of the need to deenergize Portland Hydropower line. ","Chase, Sam","Raihana Ansary",
"Portland General Electric ","09/04/2024","Telephone","Other: utility infrastructure ","PGE's Harborton Reliability Project ","David Kuhnhausen","Raihana Ansary",
"Portland General Electric ","09/06/2024","Virtual Meeting","Other: utility infrastructure ","PGE's Harborton Reliability Project ","David Kuhnhausen","Meredith Armstrong ; Raihana Ansary; Randy Franks ",
"Portland General Electric ","09/10/2024","Personal Meeting","Other: utility infrastructure ","PGE's Harborton Reliability Project","David Kuhnhausen; Tillstrom, Nils","Alan Johnson; Meredith Armstrong ; Raihana Ansary; Randy Franks ",
"Portland General Electric ","09/10/2024","Virtual Meeting","Other: utility infrastructure ","PGE's Harborton Reliability Project ","Branam, Kimberly","Fatima Colorado ; Mark Lindley ; Raihana Ansary",
"Portland General Electric ","09/13/2024","Email","Other: utility infrastructure ","PGE's Harborton Reliability Project ","David Kuhnhausen","Raihana Ansary",
"Portland General Electric ","09/14/2024","Email","Other: utility infrastructure ","PGE's Harborton Reliability Project ","David Kuhnhausen","Raihana Ansary",
"Portland General Electric ","09/16/2024","Personal Meeting","Other: utility infrastructure ","PGE's Harborton Reliability Project ","David Kuhnhausen; Tillstrom, Nils","Alan Johnson; Meredith Armstrong ; Raihana Ansary; Randy Franks ",
"Portland General Electric ","09/17/2024","Email","Other: utility infrastructure ","PGE's Harborton Reliability Project ","David Kuhnhausen","Raihana Ansary",
"Portland General Electric ","09/18/2024","Email","Other: utility infrastructure ","PGE's Harborton Reliability Project ","David Kuhnhausen","Raihana Ansary",
"Portland General Electric ","09/19/2024","Email","Other: utility infrastructure ","PGE's Harborton Reliability Project ","David Kuhnhausen","Raihana Ansary",
"Portland General Electric ","09/20/2024","Email","Other: utility infrastructure ","PGE's Harborton Reliability Project ","David Kuhnhausen","Raihana Ansary",
"Portland General Electric ","09/23/2024","Personal Meeting","Other: utility infrastructure ","PGE's Harborton Reliability Project ","David Kuhnhausen; Tillstrom, Nils","Alan Johnson; Meredith Armstrong ; Raihana Ansary; Randy Franks ",
"Portland General Electric ","09/26/2024","Personal Meeting","Other: utility infrastructure ","PGE's Harborton Reliability Project, Former ESCO property, Climate Action Plan goals. ","Engstrom, Eric","Raihana Ansary",
"Portland Metropolitan Association of Realtors","07/10/2024","Personal Meeting","Sustainable Development: energy","Multifamily Energy Reporting","Engstrom, Eric","Amy Ruiz",
"Portland Metropolitan Association of Realtors","07/23/2024","Virtual Meeting","Planning","Housing Production","Christina Ghan","Amy Ruiz",
"Portland Metropolitan Association of Realtors","08/20/2024","Telephone","Housing and Community Development","Portland Housing Bureau review of FAIR","Christina Ghan","Amy Ruiz",
"Portland Metropolitan Association of Realtors","07/09/2024","Telephone","Sustainable Development: energy","Multifamily Energy Reporting","Engstrom, Eric","Amy Ruiz",
"Portland Metropolitan Association of Realtors","08/06/2024","Text Message","Planning","Housing Production","Christina Ghan","Amy Ruiz",
"Portland Metropolitan Association of Realtors","08/06/2024","Virtual Meeting","Planning","Housing Production","Christina Ghan","Amy Ruiz",
"Portland Metropolitan Association of Realtors","08/28/2024","Text Message","Planning","Housing Production strategy","Christina Ghan","Amy Ruiz",
"Portland Metropolitan Association of Realtors","08/28/2024","Email","Planning","Housing Production strategy","Christina Ghan; McHugh, Thomas; Robert Fitzpatrick; Rodriguez, Michelle; Schoene, Jillian; Smith, Shah","Amy Ruiz; Michele Gila",
"Portland State University","07/16/2024","Personal Meeting","Education","City government transition","Christina Ghan","Eric Noll",
"Portland State University","07/19/2024","Personal Meeting","Education","City government transition","Rico Cornwell, Angela","Eric Noll",
"Portland State University","07/23/2024","Telephone","Arts and Culture","Arts venues","McHugh, Thomas","Amy Ruiz",
"Portland State University","07/23/2024","Text Message","Arts and Culture","Arts venues","McHugh, Thomas","Amy Ruiz",
"Portland State University","07/10/2024","Text Message","Arts and Culture","Arts venues","Fitzpatrick, Andrew","Amy Ruiz",
"Portland State University","07/10/2024","Email","Arts and Culture","Arts venues","Fitzpatrick, Andrew","Amy Ruiz",
"Portland State University","07/17/2024","Text Message","Arts and Culture","Arts venues","Fitzpatrick, Andrew","Amy Ruiz",
"Portland State University","07/23/2024","Text Message","Arts and Culture","Arts Venues","Fitzpatrick, Andrew","Amy Ruiz",
"Portland State University","08/06/2024","Personal Meeting","Arts and Culture","PSU Performing Arts Center proposal","McHugh, Thomas; Ryan, Dan","Amy Ruiz; Eric Noll",
"Portland State University","08/06/2024","Personal Meeting","Education","City government transition, PSU Performing Arts Center proposal, public safety","Smith, Shah","Eric Noll",
"Portland State University","08/28/2024","Email","Development Services","Permit for the PSU Art, Art History and Design building","Fitzpatrick, Andrew","Eric Noll",
"Portland State University","08/28/2024","Personal Meeting","Education","City government transition","Cynthia Castro","Eric Noll",
"Portland State University","09/05/2024","Telephone","Arts and Culture","Future of Keller Collaboration meeting","Fitzpatrick, Andrew","Eric Noll",
"Portland State University","09/05/2024","Telephone","Police and Public Safety","PSU/City of Portland public safety coordination","Howard, Stephanie","Eric Noll",
"Portland State University","09/11/2024","Telephone","Transportation: streets, sidewalks and street lighting","Check in on SW Jackson street rename process","Cynthia Castro","Eric Noll",
"Portland State University","09/13/2024","Email","Education","Requesting a map for PSU Youth Futures Summit","Shea Flaherty Betin","Cynthia Gomez",
"Revitalize Portland Coalition","07/01/2024","Telephone","Other: Graffiti","Talked to city staff about their plans for tracking trouble spot remediation - reporting through resolution.   Particularly on tracking graffiti in public spaces.","Brocker-Knapp, Skyler; Thompson, Dakotah","Erik Cole",
"Revitalize Portland Coalition","07/08/2024","Personal Meeting","Neighborhood Livability: general","Review of city's efforts on cleaning, graffiti, and general maintenance w/Mayor's Office team.","Brocker-Knapp, Skyler; Howard, Stephanie; Thompson, Dakotah","Erik Cole",
"Revitalize Portland Coalition","07/22/2024","Text Message","Neighborhood Livability: nuisance","troubled property - overrun by graffiti & trash, potential drug activity","Smith, Shah","Erik Cole",
"Revitalize Portland Coalition","09/23/2024","Text Message","Neighborhood Livability: nuisance","troubled property - overrun by graffiti & trash, potential drug activity.  Sent to several staff to get a response.","Thompson, Dakotah","Erik Cole",
"Revitalize Portland Coalition","07/26/2024","Text Message","Other: Camping & Tents","Request review of campsite location and assistance with services & navigation ","Brocker-Knapp, Skyler","Erik Cole",
"Revitalize Portland Coalition","07/31/2024","Meeting Preparation","Development Services","Discussing possibility of an update meeting for our membership on permitting reform and housing development redtape","McHugh, Thomas; Rubio, Carmen; Ryan, Dan; Schoene, Jillian","Erik Cole",
"Revitalize Portland Coalition","08/02/2024","Email","Police and Public Safety","Seeking information about ""deflection"" process & Multnomah County's Plans.","Howard, Stephanie; Lee, Bobby","Erik Cole",
"Revitalize Portland Coalition","08/05/2024","Personal Meeting","Housing and Community Development","Update on city camping ordinance enforcement & seeking explanation about booking issues with the County.","Brocker-Knapp, Skyler; Thompson, Dakotah","Erik Cole",
"Revitalize Portland Coalition","08/15/2024","Telephone","Housing and Community Development","Discussed Keller renovation vs. PSU proposal with Commissioner.","Ryan, Dan","Erik Cole",
"Revitalize Portland Coalition","08/12/2024","Telephone","Business and Economic Development","Discussed challenges to downtown revitalization - Gathering information to inform our members about new camping ordinance enforcement.","Brocker-Knapp, Skyler; Howard, Stephanie","Erik Cole",
"Revitalize Portland Coalition","09/20/2024","Text Message","Police and Public Safety","Seeking a referral for someone to advise our membership on public safety concerns around the election.","Smith, Shah","Erik Cole",
"Revitalize Portland Coalition","08/19/2024","Virtual Meeting","Other: Clean up and Graffiti","Made presentation to Mayor Wheeler & team, plus Gov. Kotek, others on behalf of the Central City Task Force.","Brocker-Knapp, Skyler; Howard, Stephanie; Thompson, Dakotah; Wheeler, Ted","Erik Cole",
"Revitalize Portland Coalition","09/27/2024","Email","Housing and Community Development","Promotion of co-sponsored forum on homelessness ","Gonzalez, Rene; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Erik Cole",
"Revitalize Portland Coalition","09/16/2024","Personal Meeting","Business and Economic Development","Large group of ""Portland Believers"" meeting with Bobby Lee in Mayor's Office.","Lee, Bobby","Erik Cole",
"Revitalize Portland Coalition","09/12/2024","Email","Arts and Culture","Invitation follow-up for groundbreaking of new PSU Arts bldg.   Seeking RSVPs","Gonzalez, Rene; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Erik Cole",
"Revitalize Portland Coalition","09/11/2024","Email","Business and Economic Development","Scheduling with Commissioner Gonzalez to be a guest on our Podcast.  ","Gonzalez, Rene","Erik Cole",
"Revitalize Portland Coalition","09/16/2024","Email","Business and Economic Development","Scheduling with Commissioner Rubio to be a guest on our Podcast.  ","Rubio, Carmen","Erik Cole",
"Revitalize Portland Coalition","09/12/2024","Email","Business and Economic Development","Scheduling with Commissioner Mapps to be a guest on our Podcast.  ","Mapps, Mingus","Erik Cole",
"Revitalize Portland Coalition","09/17/2024","Virtual Meeting","Business and Economic Development","Online interview with Commissioner Mapps for our Podcast.  ","Mapps, Mingus","Erik Cole",
"Revitalize Portland Coalition","09/23/2024","Virtual Meeting","Business and Economic Development","Online interview with Commissioner Rubio for our Podcast.  ","Rubio, Carmen","Erik Cole",
"Revitalize Portland Coalition","09/16/2024","Virtual Meeting","Business and Economic Development","Online interview with Commissioner Gonzalez for our Podcast.  ","Gonzalez, Rene","Erik Cole",
"Revitalize Portland Coalition","08/07/2024","Personal Meeting","Business and Economic Development","Meeting to discuss new form of government and city manager's role.","Mapps, Mingus","Erik Cole",
"Verizon","08/20/2024","Email","Cable and Franchise","right of way code and cost study	","Engstrom, Eric; Megan (Elizabeth) Beyer ","Alex M. Leupp ; Amy Ruiz",
"Verizon","08/23/2024","Email","Cable and Franchise","right of way code and cost study	","Engstrom, Eric; Megan (Elizabeth) Beyer ","Alex M. Leupp ; Amy Ruiz",
"Verizon","08/28/2024","Email","Cable and Franchise"," right of way code and cost study	","Engstrom, Eric; Megan (Elizabeth) Beyer ","Alex M. Leupp ; Amy Ruiz",
"Verizon","09/20/2024","Personal Meeting","Cable and Franchise","right of way code and cost study	","Rubio, Carmen","Alex M. Leupp ",
"Verizon","09/12/2024","Email","Cable and Franchise","right of way code and cost study	","Engstrom, Eric; Megan (Elizabeth) Beyer ","Alex M. Leupp ; Amy Ruiz",
