"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Pembina","01/07/2015","Personal Meeting","Planning","Code Amendment","Anderson, Susan; Schultz, Katherine; Shapiro, Howard; Smith, Chris","Page P. Phillips",
"Pembina","01/08/2015","Meeting Preparation","Planning","Code Amendment","Dingfelder, Jackie","Page P. Phillips",
"Pembina","02/10/2015","Personal Meeting","Planning","Code Amendment","Anderson, Susan","Page P. Phillips",
"Pembina","02/11/2015","Personal Meeting","Planning","Code Amendment","Baugh, Andre","Gary L. Conkling",
"Pembina","02/12/2015","Personal Meeting","Planning","Code Amendment","Schultz, Katherine","Gary L. Conkling",
"Pembina","02/18/2015","Personal Meeting","Planning","Code Amendment","Bizeau, Tom","Gary L. Conkling",
"Pembina","02/18/2015","Personal Meeting","Planning","Code Amendment","Gray, Karen; Shapiro, Howard","Gary L. Conkling; Page P. Phillips",
"Pembina","02/18/2015","Meeting Preparation","Planning","Code Amendment","Gray, Karen; Shapiro, Howard","Page P. Phillips",
"Pembina","03/05/2015","Personal Meeting","Planning","Code Amendment","Hanson, Don","Page P. Phillips",
"Pembina","03/05/2015","Personal Meeting","Planning","Code Amendment","Tallmadge, Margaret","Page P. Phillips",
"Pembina","03/23/2015","Personal Meeting","Planning","Code Amendment","Warner, Chris","Gary L. Conkling; Page P. Phillips",
"Pembina","03/23/2015","Personal Meeting","Planning","Code Amendment","Finn, Brendan; Grumm, Matthew","Gary L. Conkling; Page P. Phillips",
"Pembina","03/23/2015","Personal Meeting","Planning","Code Amendment","Frost, Liam; Schmanski, Sonia","Gary L. Conkling; Page P. Phillips",
"Pembina","03/23/2015","Email","Planning","Code Amendment","Warner, Chris","Gary L. Conkling",
"Pembina","02/24/2015","Telephone","Planning","Code Amendment","Dingfelder, Jackie","Chris Hayes",
"Pembina","01/29/2015","Personal Meeting","Planning","Code Amendment","Warner, Chris","Page P. Phillips",
"Pembina","02/20/2015","Telephone","Planning","Code Amendment","Baugh, Andre","Eric Dyck; Laura Lunt",
"Port of Portland","01/06/2015","Personal Meeting","Business and Economic Development","Propane facility.","Dingfelder, Jackie","Kristen Leonard",
"Port of Portland","01/08/2015","Personal Meeting","Business and Economic Development","Propane facility.","Anderson, Susan; Baugh, Andre; Dingfelder, Jackie; Robinson, Matthew","Curtis Robinhold; Kristen Leonard",
"Port of Portland","01/15/2015","Telephone","Business and Economic Development","Propane facility.","Dingfelder, Jackie","Kristen Leonard",
"Port of Portland","02/10/2015","Personal Meeting","Business and Economic Development","Propane facility.","Anderson, Susan; Baugh, Andre; Dingfelder, Jackie; Robinson, Matthew","Kristen Leonard",
"Port of Portland","02/10/2015","Personal Meeting","Business and Economic Development","Propane facility.","Dingfelder, Jackie","Curtis Robinhold; Kristen Leonard",
"Port of Portland","02/13/2015","Personal Meeting","Business and Economic Development","Propane facility.","Hales, Charlie","Bill Wyatt; Curtis Robinhold; Kristen Leonard",
"Port of Portland","02/26/2015","Personal Meeting","Business and Economic Development","Propane facility.","Baugh, Andre; Dingfelder, Jackie; Hales, Charlie","Kristen Leonard",
"Port of Portland","02/26/2015","Personal Meeting","Business and Economic Development","Propane facility.","Novick, Steve","Curtis Robinhold",
"Port of Portland","03/02/2015","Personal Meeting","Business and Economic Development","Propane facility.","Anderson, Susan; Dingfelder, Jackie","Kristen Leonard",
"Port of Portland","03/05/2015","Personal Meeting","Business and Economic Development","Propane facility.","Anderson, Susan; Dingfelder, Jackie","Kristen Leonard; Teresa Carr",
"Port of Portland","03/11/2015","Personal Meeting","Business and Economic Development","Propane facility.","Dingfelder, Jackie","Curtis Robinhold; Kristen Leonard",
"Port of Portland","03/11/2015","Personal Meeting","Business and Economic Development","Propane facility.","Baugh, Andre","Curtis Robinhold",
"Port of Portland","03/30/2015","Personal Meeting","Business and Economic Development","Propane facility.","Novick, Steve; Warner, Chris","Bill Wyatt; Kristen Leonard",
"Port of Portland","03/30/2015","Personal Meeting","Business and Economic Development","Propane facility.","Finn, Brendan; Grumm, Matthew; Saltzman, Dan","Bill Wyatt; Kristen Leonard",
"Port of Portland","03/30/2015","Personal Meeting","Business and Economic Development","Propane facility.","Fish, Nick; Frost, Liam","Bill Wyatt; Kristen Leonard",
"Port of Portland","01/06/2015","Email","Business and Economic Development","Propane facility - tour.","Anderson, Susan","Lise Glancy",
"Port of Portland","01/06/2015","Email","Business and Economic Development","Propane facility - fire bureau on QRA.","Grumm, Matthew","Lise Glancy",
"Port of Portland","01/14/2015","Email","Transportation: streets, sidewalks and street lighting","Private for demand task force.","Hockaday Bryan","Lise Glancy",
"Port of Portland","02/05/2015","Email","Transportation: streets, sidewalks and street lighting","Private for demand task force.","Hockaday Bryan","Lise Glancy",
"Port of Portland","01/16/2015","Email","Environment: sewer/storm water","Levee re-accreditation.","Dingfelder, Jackie","Lise Glancy",
"Port of Portland","02/11/2015","Meeting Preparation","Environment: sewer/storm water","Levee re-accreditation.","Dingfelder, Jackie","Lise Glancy",
"Port of Portland","02/12/2015","Direct Mail","Sustainable Development: energy","Energy reporting policy and Port support.","Anderson, Susan; Dingfelder, Jackie","Lise Glancy",
"Port of Portland","02/13/2015","Direct Mail","Sustainable Development: energy","Energy reporting policy and Port support.","Anderson, Susan; Dingfelder, Jackie","Lise Glancy",
"Port of Portland","03/16/2015","Personal Meeting","Sustainable Development: energy","Climate action plan and Port initiatives supporting plan.","Dingfelder, Jackie","Lise Glancy",
"Port of Portland","03/19/2015","Direct Mail","Business and Economic Development","Hanjin container service.","Hales, Charlie; Shibley, Gail","Lise Glancy",
"Port of Portland","01/06/2015","Personal Meeting","Business and Economic Development","Propane facility - tour.","Anderson, Susan","Teresa Carr",
"Portland Business Alliance","01/05/2015","Telephone","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","01/05/2015","Telephone","Business and Economic Development","Street fee","Kuhn, Hannah","Sandra McDonough",
"Portland Business Alliance","01/06/2015","Committee Meeting","Business and Economic Development","Livability issues in the Pearl","Alpert, Josh; Dingfelder, Jackie; Hales, Charlie; Robinson, Matthew; Shibley, Gail","Lynnae Berg; Marion Haynes",
"Portland Business Alliance","01/06/2015","Committee Meeting","Business and Economic Development","Old Town Chinatown street closure meeting","Stover, Chad","Lisa Frisch",
"Portland Business Alliance","01/07/2015","Telephone","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes; Sandra McDonough",
"Portland Business Alliance","01/07/2015","Email","Business and Economic Development","Street fee","Novick, Steve","Sandra McDonough",
"Portland Business Alliance","01/08/2015","Telephone","Business and Economic Development","Clean & Safe scope of work","Dingfelder, Jackie","Lynnae Berg",
"Portland Business Alliance","01/08/2015","Telephone","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","01/12/2015","Personal Meeting","Business and Economic Development","Street Fee, Urban Renewal Area (URA), Portland Development Commission, Water/sewer","Blackwood, Jim; Fish, Nick","Debbie Kitchin; Lynnae Berg; Marion Haynes; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","01/14/2015","Committee Meeting","Business and Economic Development","Private-for-Hire Innovation Task Force","Hockaday Bryan; Treat, Leah; Warner, Chris","Raihana Ansary",
"Portland Business Alliance","01/15/2015","Telephone","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","01/16/2015","Email","Business and Economic Development","Housing","Fritz, Amanda","Sandra McDonough",
"Portland Business Alliance","01/21/2015","Committee Meeting","Business and Economic Development","Late night Activity Certificate","Stover, Chad","Raihana Ansary",
"Portland Business Alliance","01/23/2015","Personal Meeting","Business and Economic Development","Middle income jobs","Fish, Nick","Marion Haynes",
"Portland Business Alliance","01/26/2015","Personal Meeting","Business and Economic Development","Personal discussion","Fritz, Amanda","Sandra McDonough",
"Portland Business Alliance","01/27/2015","Personal Meeting","Business and Economic Development","Street fund, Pembina","Hales, Charlie","Sandra McDonough",
"Portland Business Alliance","02/04/2015","Committee Meeting","Business and Economic Development","Late Night Activity Certificate","Stover, Chad","Raihana Ansary",
"Portland Business Alliance","02/04/2015","Committee Meeting","Business and Economic Development","Private-for-Hire Innovation Task Force","Hockaday Bryan; Treat, Leah; Warner, Chris","Raihana Ansary",
"Portland Business Alliance","02/06/2015","Telephone","Business and Economic Development","Ban the Box","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","02/06/2015","Telephone","Business and Economic Development","ACT","Warner, Chris","Marion Haynes",
"Portland Business Alliance","02/06/2015","Telephone","Business and Economic Development","Fair Wage Policy","Finn, Brendan","Marion Haynes",
"Portland Business Alliance","02/09/2015","Telephone","Business and Economic Development","ACT","Warner, Chris","Marion Haynes",
"Portland Business Alliance","02/09/2015","Personal Meeting","Business and Economic Development","Fair wage, energy reporting, West Quadrant, Pembina","Finn, Brendan; Saltzman, Dan","Marion Haynes; Raihana Ansary",
"Portland Business Alliance","02/10/2015","Committee Meeting","Business and Economic Development","Private-for-Hire Innovation task force","Hockaday Bryan; Treat, Leah; Warner, Chris","Raihana Ansary",
"Portland Business Alliance","02/10/2015","Email","Business and Economic Development","Agenda fro meeting","Shibley, Gail","Sandra McDonough",
"Portland Business Alliance","02/13/2015","Personal Meeting","Business and Economic Development","Transportation, Business Improvement District, Legislative, Pembina, Joint Terrorism Task Force","Alpert, Josh; Hales, Charlie; Shibley, Gail","Lisa Frisch; Lynnae Berg; Marion Haynes; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","02/13/2015","Personal Meeting","Business and Economic Development","Fair Wage, Ban the Box","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","02/13/2015","Email","Business and Economic Development","Paid sick leave","Fritz, Amanda; Saltzman, Dan","Sandra McDonough",
"Portland Business Alliance","02/16/2015","Personal Meeting","Business and Economic Development","State sick leave","Pellegrino, Martha","Marion Haynes",
"Portland Business Alliance","02/17/2015","Telephone","Business and Economic Development","Fair wage","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","02/17/2015","Telephone","Business and Economic Development","Fair wage","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","02/17/2015","Personal Meeting","Business and Economic Development","Paid sick leave","Pellegrino, Martha","Sandra McDonough",
"Portland Business Alliance","02/18/2015","Personal Meeting","Business and Economic Development","Fair wage","Callahan, Shannon; Finn, Brendan","Marion Haynes",
"Portland Business Alliance","02/18/2015","Committee Meeting","Business and Economic Development","Fair wage","Grumm, Matthew","Marion Haynes",
"Portland Business Alliance","02/18/2015","Committee Meeting","Business and Economic Development","Fair wage","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","02/18/2015","Telephone","Business and Economic Development","Joint terrorism task force, minimum wage","Fish, Nick","Sandra McDonough",
"Portland Business Alliance","02/19/2015","Email","Business and Economic Development","Joint terrorism task force","Fish, Nick","Sandra McDonough",
"Portland Business Alliance","02/19/2015","Email","Business and Economic Development","Paid sick leave","Saltzman, Dan","Sandra McDonough",
"Portland Business Alliance","02/19/2015","Committee Meeting","Business and Economic Development","Private-for-Hire Innovation task force","Hockaday Bryan; Treat, Leah; Warner, Chris","Raihana Ansary",
"Portland Business Alliance","02/20/2015","Personal Meeting","Business and Economic Development","BDC, Park SDC, minimum wage, Pembina, West Quadrant ","Bizeau, Tom; Fritz, Amanda","Debbie Kitchin; Lynnae Berg; Marion Haynes; Sandra McDonough",
"Portland Business Alliance","02/23/2015","Email","Business and Economic Development","Ban the box","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","02/23/2015","Email","Business and Economic Development","Minimum wage","Fritz, Amanda","Sandra McDonough",
"Portland Business Alliance","02/24/2015","Telephone","Business and Economic Development","Ban the box","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","02/25/2015","Telephone","Business and Economic Development","Right to rest","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","02/26/2015","Personal Meeting","Business and Economic Development","Fire permit","Grumm, Matthew","Marion Haynes",
"Portland Business Alliance","02/26/2015","Personal Meeting","Business and Economic Development","Fair wage","Finn, Brendan; Grumm, Matthew","Marion Haynes",
"Portland Business Alliance","02/26/2015","Committee Meeting","Business and Economic Development","Private-for-Hire Innovation task force","Hockaday Bryan; Treat, Leah; Warner, Chris","Raihana Ansary",
"Portland Business Alliance","03/02/2015","Personal Meeting","Business and Economic Development","Ban the box, Minimum wage","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","03/02/2015","Personal Meeting","Business and Economic Development","Marijuana","Dingfelder, Jackie","Marion Haynes",
"Portland Business Alliance","03/03/2015","Committee Meeting","Business and Economic Development","Old Town Chinatown street closure","Stover, Chad","Lisa Frisch",
"Portland Business Alliance","03/03/2015","Telephone","Business and Economic Development","West Quadrant amendments","Blackwood, Jim; Fish, Nick; Stover, Chad","Raihana Ansary",
"Portland Business Alliance","03/03/2015","Telephone","Business and Economic Development","West Quadrant amendments","Finn, Brendan; Saltzman, Dan","Raihana Ansary",
"Portland Business Alliance","03/03/2015","Telephone","Business and Economic Development","West Quadrant amendments","Fish, Nick; Frost, Liam","Raihana Ansary",
"Portland Business Alliance","03/04/2015","Personal Meeting","Business and Economic Development","Downtown issues","O'Dea, Larry","Lynnae Berg",
"Portland Business Alliance","03/04/2015","Telephone","Business and Economic Development","Ban the box, west quadrant, ACT","Warner, Chris","Marion Haynes",
"Portland Business Alliance","03/04/2015","Telephone","Business and Economic Development","Ban the box","Finn, Brendan","Marion Haynes",
"Portland Business Alliance","03/04/2015","Telephone","Business and Economic Development","Ban the box","Fish, Nick","Marion Haynes; Sandra McDonough",
"Portland Business Alliance","03/04/2015","Telephone","Business and Economic Development","Late Night Activity Certificate","Stover, Chad","Raihana Ansary",
"Portland Business Alliance","03/05/2015","Personal Meeting","Business and Economic Development","Ban the box","Callahan, Shannon","Marion Haynes",
"Portland Business Alliance","03/05/2015","Committee Meeting","Business and Economic Development","Private-for-Hire Innovation task force","Hockaday Bryan; Treat, Leah; Warner, Chris","Raihana Ansary",
"Portland Business Alliance","03/06/2015","Personal Meeting","Business and Economic Development","Ban the box","Finn, Brendan; Saltzman, Dan","Marion Haynes; Sandra McDonough",
"Portland Business Alliance","03/06/2015","Personal Meeting","Business and Economic Development","Marijuana rules","Dingfelder, Jackie","Marion Haynes; Sandra McDonough",
"Portland Business Alliance","03/09/2015","Telephone","Business and Economic Development","Ban the box","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","03/10/2015","Personal Meeting","Business and Economic Development","Ban the box, street fund, budget","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","03/11/2015","Committee Meeting","Business and Economic Development","Private-for-Hire Innovation task force","Hockaday Bryan; Treat, Leah; Warner, Chris","Raihana Ansary",
"Portland Business Alliance","03/13/2015","Personal Meeting","Business and Economic Development","BDS","Crail, Tim; Fritz, Amanda","Marion Haynes; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","03/13/2015","Committee Meeting","Business and Economic Development","Private-for-Hire Innovation task force","Hockaday Bryan; Treat, Leah; Warner, Chris","Raihana Ansary",
"Portland Business Alliance","03/15/2015","Email","Business and Economic Development","Parking garages","Treat, Leah","Sandra McDonough",
"Portland Business Alliance","03/16/2015","Personal Meeting","Business and Economic Development","BDS, Fire","Grumm, Matthew","Marion Haynes",
"Portland Business Alliance","03/17/2015","Telephone","Business and Economic Development","Ban the box","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","03/19/2015","Personal Meeting","Business and Economic Development","Ban the box","Hockaday Bryan; Novick, Steve; Warner, Chris","Marion Haynes",
"Portland Business Alliance","03/19/2015","Committee Meeting","Business and Economic Development","Private-for-Hire Innovation task force","Hockaday Bryan; Treat, Leah; Warner, Chris","Raihana Ansary",
"Portland Business Alliance","03/20/2015","Email","Business and Economic Development","Street fee","Novick, Steve","Sandra McDonough",
"Portland Business Alliance","03/23/2015","Personal Meeting","Business and Economic Development","Ban the box","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","03/25/2015","Committee Meeting","Business and Economic Development","Private-for-Hire Innovation task force","Hockaday Bryan; Treat, Leah; Warner, Chris","Raihana Ansary",
"Portland Business Alliance","03/31/2015","Committee Meeting","Business and Economic Development","Private-for-Hire Innovation task force","Hockaday Bryan; Treat, Leah; Warner, Chris","Raihana Ansary",
"Portland Business Alliance","01/09/2015","Email","Business and Economic Development","Street fun","Hales, Charlie","Sandra McDonough",
"Portland Business Alliance","02/10/2015","Email","Business and Economic Development","SE Quadrant Plan","Baugh, Andre; Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan","Sandra McDonough",
"Portland Business Alliance","02/10/2015","Email","Business and Economic Development","Transportation System Plan Letter","Baugh, Andre; Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan","Sandra McDonough",
"Portland Business Alliance","02/10/2015","Email","Business and Economic Development","Energy reporting","Baugh, Andre; Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan","Sandra McDonough",
"Portland Business Alliance","03/18/2015","Email","Business and Economic Development","Ban the box","Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan","Sandra McDonough",
"Portland Business Alliance","03/10/2015","Email","Business and Economic Development","Parks SDC letter","Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan","Sandra McDonough",
"Portland Business Alliance","03/10/2015","Email","Business and Economic Development","Portland Development Commission Strategic Plan","Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Quinton, Patrick; Saltzman, Dan","Sandra McDonough",
"Portland Business Alliance","03/13/2015","Email","Business and Economic Development","Comprehensive Plan","Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan","Sandra McDonough",
"Portland Business Alliance","03/16/2015","Email","Business and Economic Development","Downtown Marketing Initiative","Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan; Treat, Leah","Sandra McDonough",
"Portland Metropolitan Association of Realtors","01/08/2015","Telephone","Other: Street Maintenance Fee","Inquiry of public hearing and specific language of proposed ordinance.","Alpert, Josh; Fish, Nick; Warner, Chris","Jane Leo",
"Transportation Fairness Alliance","01/07/2015","Personal Meeting","Business Licenses","working on taxi regulations. Innovation Task Force.","Fish, Nick","stephen kafoury",
"Transportation Fairness Alliance","01/08/2015","Personal Meeting","Business Licenses","working on taxi regulations.Innovation Task Force","Alpert, Josh","stephen kafoury",
"Transportation Fairness Alliance","01/22/2015","Personal Meeting","Business Licenses","taxi regulation. Innovation Task Force","Saltzman, Dan","stephen kafoury",
"Transportation Fairness Alliance","02/01/2015","Meeting Preparation","Business and Economic Development","taxi regulation. Innovation Task Force","Novick, Steve","stephen kafoury",
"Transportation Fairness Alliance","02/19/2015","Committee Meeting","Business Licenses","taxi regulation. Innovation Task Force","Novick, Steve","stephen kafoury",
"Transportation Fairness Alliance","02/26/2015","Meeting Preparation","Business Licenses","taxi regulationInnovation Task Force","Novick, Steve","stephen kafoury",
"Transportation Fairness Alliance","03/02/2015","Meeting Preparation","Business Licenses","taxi regulation Innovation Task Force","Novick, Steve","stephen kafoury",
"Transportation Fairness Alliance","03/05/2015","Personal Meeting","Business Licenses","taxi regulation Innovation Task Force","Fish, Nick","stephen kafoury",
"Transportation Fairness Alliance","03/05/2015","Personal Meeting","Business Licenses","taxi regulation . Innovation Task Force","Saltzman, Dan","stephen kafoury",
"Transportation Fairness Alliance","03/09/2015","Meeting Preparation","Business Licenses","taxi regulation. Innovation Task Force","Novick, Steve","stephen kafoury",
"Transportation Fairness Alliance","03/09/2015","Personal Meeting","Business Licenses","taxi regulation .Innovation Task Force","Fish, Nick","stephen kafoury",
"Transportation Fairness Alliance","03/09/2015","Meeting Preparation","Business Licenses","taxi regulation. Innovation Task Force","Novick, Steve","stephen kafoury",
"Transportation Fairness Alliance","03/16/2015","Meeting Preparation","Business Licenses","taxi regulation. Innovation Task Force","Novick, Steve","stephen kafoury",
"Transportation Fairness Alliance","03/20/2015","Personal Meeting","Business Licenses","taxi regulation. Innovation Task force","Hockaday Bryan","stephen kafoury",
"Transportation Fairness Alliance","03/20/2015","Personal Meeting","Business Licenses","taxi regulation. Innovation Task Force","Saltzman, Dan","stephen kafoury",
"Transportation Fairness Alliance","03/20/2015","Personal Meeting","Business Licenses","taxi regulation. Innovation Task Force","Fish, Nick","stephen kafoury",
"Transportation Fairness Alliance","03/30/2015","Personal Meeting","Business Licenses","taxi regulation. innovation  task force ","Hales, Charlie","stephen kafoury",
"Transportation Fairness Alliance","03/20/2015","Personal Meeting","Business Licenses","taxi regulation. Innovation Task Force","Novick, Steve","stephen kafoury",
"Uber Technologies, Inc.","02/19/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Brooke Steger; Caitlin O'Neill; Nels Johnson",
"Uber Technologies, Inc.","02/20/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Saltzman, Dan","Brooke Steger; Caitlin O'Neill",
"Uber Technologies, Inc.","02/26/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Hockaday Bryan; Treat, Leah; Warner, Chris","Brooke Steger; Caitlin O'Neill; Nels Johnson",
"Uber Technologies, Inc.","03/05/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Hockaday Bryan; Treat, Leah; Warner, Chris","Brooke Steger; Caitlin O'Neill; Daniel Bates; Nels Johnson",
"Uber Technologies, Inc.","02/26/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Brooke Steger; Nels Johnson",
"Uber Technologies, Inc.","03/18/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan; Warner, Chris","Brooke Steger; Caitlin O'Neill; Nels Johnson",
"Uber Technologies, Inc.","03/24/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Brooke Steger; Caitlin O'Neill",
"Uber Technologies, Inc.","03/24/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Caitlin O'Neill",
"Uber Technologies, Inc.","03/26/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Brooke Steger; Caitlin O'Neill",
"Uber Technologies, Inc.","03/26/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Brooke Steger",
"Uber Technologies, Inc.","03/30/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hales, Charlie; Hockaday Bryan; Novick, Steve","Brooke Steger",
"Uber Technologies, Inc.","03/31/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/20/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/26/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/26/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Nels Johnson",
"Uber Technologies, Inc.","02/19/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Fritz, Amanda","Nels Johnson",
"Uber Technologies, Inc.","03/31/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Saltzman, Dan","Mark Winer",
"Uber Technologies, Inc.","03/26/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam; Hockaday Bryan","Steve Siger",
"Uber Technologies, Inc.","02/04/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","02/10/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","02/23/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/03/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/05/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/10/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/13/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/17/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","02/02/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Shibley, Gail","Nels Johnson",
"Uber Technologies, Inc.","02/04/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","02/04/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Blair, Aja; Fish, Nick; Kuhn, Hannah","Nels Johnson",
"Uber Technologies, Inc.","02/04/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Finn, Brendan; Martin, Lyne; Saltzman, Dan","Nels Johnson",
"Uber Technologies, Inc.","02/27/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh; Hockaday Bryan; Treat, Leah; Warner, Chris","Nels Johnson",
"Uber Technologies, Inc.","02/23/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Nels Johnson",
"Uber Technologies, Inc.","03/24/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Nels Johnson",
"Uber Technologies, Inc.","02/04/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Fritz, Amanda","Nels Johnson",
"Uber Technologies, Inc.","03/23/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Grumm, Matthew","Nels Johnson",
"Uber Technologies, Inc.","03/24/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/31/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/16/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","03/12/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/18/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/19/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/20/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/23/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/24/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/24/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","03/26/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
