"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Portland Business Alliance","06/30/2014","Personal Meeting","Business and Economic Development","Street fee","Alpert, Josh; Hales, Charlie; Treat, Leah","Marion Haynes",
"Portland Business Alliance","06/30/2014","Committee Meeting","Business and Economic Development","Sidewalks, water/sewer Blue Robbin Commission","Dingfelder, Jackie","Marion Haynes",
"Portland General Electric Company","06/27/2014","Meeting Preparation","Transportation: streets, sidewalks and street lighting","Vault door tour- transformer/switch","Detweiler, Jillian; Hockaday Bryan; Novick, Steve; Treat, Leah","Andrew Speer; Bill Nicholson; Dan Peterson",
"Portland General Electric Company","06/26/2014","Personal Meeting","Fire, Rescue and Emergency Services","downtown outage briefing","Merlo, Carmen","Andrew Speer; Rob Weik",
"Schnitzer Steel Industries","04/18/2014","Personal Meeting","Business and Economic Development","none; general catch up meeting","Fish, Nick","Jennifer Hudson",
"Schnitzer Steel Industries","05/02/2014","Personal Meeting","Business and Economic Development","none; general catch up meeting","Saltzman, Dan","Jennifer Hudson",
"Schnitzer Steel Industries","05/16/2014","Personal Meeting","Other: proposed street fee ordinance","proposed street fee ordinance","Hales, Charlie; Novick, Steve; Treat, Leah; Warner, Chris","Jennifer Hudson",
"Schnitzer Steel Industries","05/15/2014","Meeting Preparation","Other: proposed street fee ordinance","proposed street fee ordinance","Hales, Charlie; Novick, Steve; Treat, Leah; Warner, Chris","Jennifer Hudson",
"Schnitzer Steel Industries","05/29/2014","Email","Other: street fee ordinance","emailed testimony on street fee ordinance council hearing","Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan","Jennifer Hudson",
"Schnitzer Steel Industries","06/23/2014","Meeting Preparation","Other: Goal 15 Willamette Greenway update","PSC hearing","Houck, Mike; Oxman, Gary; Schultz, Katherine","Jennifer Hudson",
"Schnitzer Steel Industries","06/24/2014","Email","Other: Goal 15 Willamette Greenway update","PSC hearing","Houck, Mike; Oxman, Gary; Schultz, Katherine","Jennifer Hudson",
"Schnitzer Steel Industries","06/03/2014","Meeting Preparation","Planning","drafting of update to Comprehensive Plan","Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan","Jennifer Hudson",
"Schnitzer Steel Industries","06/13/2014","Email","Planning","drafting of update to Comprehensive Plan","Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan","Jennifer Hudson",
