"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Portland Business Alliance","10/25/2019","Personal Meeting","Business and Economic Development","Public Service Training Presentation on Auditor's office","Hull Caballero, Mary","Jon Isaacs; Kiley Wilson",
"Portland Business Alliance","11/07/2019","Personal Meeting","Business and Economic Development","Parks, livability, funding","Schmanski, Sonia","Jon Isaacs",
"Portland Business Alliance","11/07/2019","Personal Meeting","Business and Economic Development","Tree Regulations","Diaz, Sam","Jon Isaacs",
"Portland Business Alliance","11/08/2019","Committee Meeting","Business and Economic Development","Technology and public safety presentation at the Technology and Innovation Committee","Bradley, Derek","Jon Isaacs; Kiley Wilson",
"Portland Business Alliance","12/05/2019","Committee Meeting","Business and Economic Development","Tree Code, Title 11","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Jon Isaacs",
"Portland Diamond Project","11/27/2019","Email","Business and Economic Development","Update on T2","Crail, Tim; Dennis, Kristin; Edwards, Karly; Runkel, Marshall; Schmanski, Sonia","Johnell Bell",
"Portland Diamond Project","11/27/2019","Email","Business and Economic Development","Update on T2","Warner Chris","Johnell Bell",
"Portland General Electric Company","10/04/2019","Personal Meeting","Sustainable Development: energy","C40 media and script development","Becker, Tim; Park, Eileen","Brianne Hyder",
"Portland General Electric Company","11/13/2019","Telephone","Sustainable Development: energy","C40 follow up/meeting prep","Durbin, Andrea","Andrew Speer",
"Portland General Electric Company","12/12/2019","Personal Meeting","Other: Transportation electrification","Transportation electrification, mobility hub, transit","Runkel, Marshall","Andrew Speer",
"Portland General Electric Company","10/11/2019","Personal Meeting","Other: Transportation electrification","Discuss mobility hub; energy efficiency","Runkel, Marshall","Andrew Speer",
"Portland General Electric Company","10/04/2019","Personal Meeting","Sustainable Development: energy","C40 prep","Durbin, Andrea","Andy Macklin",
"Portland General Electric Company","12/05/2019","Meeting Preparation","Sustainable Development: energy","C40 Press event; City Club prep","Park, Eileen","Andrew Speer; Brianne Hyder",
"Portland General Electric Company","10/09/2019","Personal Meeting","Sustainable Development: energy","Maria Pope, CEO, PGE attended C40 Climate Summit with Mayor Wheeler and Director Durbin","Durbin, Andrea; Wheeler, Ted","Maria Pope",
"Portland General Electric Company","10/18/2019","Personal Meeting","Sustainable Development: energy","C40 Summit follow up:  press event, City Club appearance","Durbin, Andrea","Dave Robertson; Maria Pope",
"Portland General Electric Company","10/18/2019","Telephone","Sustainable Development: energy","C40 debrief and prep meeting for press event, city club","Durbin, Andrea","Dave Robertson",
"Portland General Electric Company","11/22/2019","Personal Meeting","Sustainable Development: energy","Meeting prep for press event; City Club","Durbin, Andrea","Dave Robertson",
"Portland General Electric Company","11/25/2019","Personal Meeting","Sustainable Development: energy","Post-C40 goals discussion","Durbin, Andrea","Andrew Speer; Andy Macklin; Dave Robertson; Elysia Treanor",
"Portland General Electric Company","12/13/2019","Meeting Preparation","Sustainable Development: energy","Pre-meeting for C40 press event; City Club","Diaz, Sam; Durbin, Andrea; Park, Eileen","Andrew Speer; Brianne Hyder; Dave Robertson; Maria Pope",
"Portland General Electric Company","12/17/2019","Personal Meeting","Cable and Franchise","Discuss franchise audit/policy/results","Perez, Elisabeth","Andrew Speer; Dave Robertson",
"Portland General Electric Company","11/25/2019","Meeting Preparation","Sustainable Development: energy","Document preparation post C40 goals/collaboration","Durbin, Andrea","Elysia Treanor",
"SEIU Local 49","10/14/2019","Meeting Preparation","Business and Economic Development","Prep for Broadway Corridor CBA negotiations","Branam, Kimberly","Jeremy Simer",
"SEIU Local 49","10/28/2019","Committee Meeting","Business and Economic Development","Broadway Corridor Community Benefits Agreement negotiations","Branam, Kimberly","Jeremy Simer",
"SEIU Local 49","10/14/2019","Committee Meeting","Business and Economic Development","Broadway Corridor Community Benefits Agreement negotiations","Branam, Kimberly","Jeremy Simer",
"SEIU Local 49","10/28/2019","Meeting Preparation","Business and Economic Development","Broadway Corridor Community Benefits Agreement negotiations","Branam, Kimberly","Jeremy Simer",
"SEIU Local 49","10/15/2019","Committee Meeting","Business and Economic Development","Sustainable Procurement Policy","Bradley, Derek; Duhamel, Jamey; Dunphy, Jamie","Jeremy Simer; Yasmin Ibarra",
"SEIU Local 49","11/12/2019","Committee Meeting","Business and Economic Development","Broadway Corridor Community Benefits Agreement negotiations","Branam, Kimberly","Jeremy Simer",
"SEIU Local 49","11/18/2019","Committee Meeting","Business and Economic Development","Broadway Corridor Community Benefits Agreement negotiations","Branam, Kimberly","Jeremy Simer",
"SEIU Local 49","12/02/2019","Committee Meeting","Business and Economic Development","Broadway Corridor Community Benefits Agreement negotiations","Branam, Kimberly","Jeremy Simer",
"SEIU Local 49","12/10/2019","Committee Meeting","Business and Economic Development","Broadway Corridor Community Benefits Agreement negotiations","Branam, Kimberly","Jeremy Simer",
"The Confederated Tribes of the Grand Ronde Community of Oregon","10/10/2019","Personal Meeting","Housing and Community Development","Introductory meeting regarding affordable housing.","Callahan, Shannon; Edwards, Elizabeth","Martha Pellegrino",
"The Confederated Tribes of the Grand Ronde Community of Oregon","10/18/2019","Personal Meeting","Planning","Introductory meeting regarding South Reach of the Willamette outreach process and Tribal Summit.","Durbin, Andrea; Edwards, Elizabeth","Martha Pellegrino",
"The Confederated Tribes of the Grand Ronde Community of Oregon","11/07/2019","Personal Meeting","Other: Tribal Issues","Attended Tribal Summit.","Edwards, Elizabeth; Wheeler, Ted","Martha Pellegrino",
"The Confederated Tribes of the Grand Ronde Community of Oregon","11/12/2019","Personal Meeting","Parks and Recreation: natural areas ","Introductory meeting regarding parks.","Long, Adena","Martha Pellegrino",
"The Confederated Tribes of the Grand Ronde Community of Oregon","12/31/2019","Telephone","Other: Tribal Issues","Telephone call regarding City Council delegation visit to Grand Ronde; developing agenda for visit.","Edwards, Elizabeth","Martha Pellegrino",
"TriMet","10/18/2019","Email","Other: SW Corridor","Revised Plan ","Duhamel, Jamey","Bernie Bottomly",
"TriMet","10/16/2019","Telephone","Other: SW Corridor","Steering Committee ","Warner Chris","Bernie Bottomly",
"TriMet","10/16/2019","Telephone","Other: SW Corridor","Steering Committee","Duhamel, Jamey","Bernie Bottomly",
"TriMet","10/09/2019","Personal Meeting","Other: C40 Mayors Conference","Climate Change Planning ","Wheeler, Ted","J. Douglas Kelsey",
"TriMet","10/10/2019","Personal Meeting","Other: C40 Mayors Conference","Climate Change Planning","Wheeler, Ted","J. Douglas Kelsey",
"TriMet","10/11/2019","Personal Meeting","Other: C40 Mayors Conference Meetings","Climate Change Planning","Wheeler, Ted","J. Douglas Kelsey",
"TriMet","10/12/2019","Personal Meeting","Other: C40 Mayors Conference","Climate Change Planning","Wheeler, Ted","J. Douglas Kelsey",
"TriMet","10/28/2019","Telephone","Other: Carbon Press Conference","Climate Change Planning","Durbin, Andrea","J. Douglas Kelsey",
"TriMet","10/31/2019","Personal Meeting","Other: Meet & Greet","Introduce new COO, Sam Desue","Outlaw, Danielle","J. Douglas Kelsey",
"TriMet","12/13/2019","Personal Meeting","Other: Carbon Press Conference","Climate Change Planning","Durbin, Andrea; Wheeler, Ted","J. Douglas Kelsey",
"TriMet","10/28/2019","Personal Meeting","Other: Meet & Greet","Meet & Greet","Hardesty, Jo Ann","Samuel (Sam) Desue, Jr. ",
"TriMet","10/25/2019","Email","Other: SW Corridor","Revised Plan","Duhamel, Jamey","Bernie Bottomly",
"TriMet","10/28/2019","Telephone","Other: Carbon Press Conference","Coordination ","Durbin, Andrea","Bernie Bottomly",
"TriMet","10/31/2019","Email","Other: SW Corridor","Revised Plan","Duhamel, Jamey","Bernie Bottomly",
"TriMet","11/08/2019","Personal Meeting","Other: TPD Audit","Audit Report","Hull Caballero, Mary","Bernie Bottomly",
"TriMet","11/21/2019","Personal Meeting","Other: Carbon Crisis ","December Press Conference","Eudaly, Chloe; Wheeler, Ted","Bernie Bottomly",
"Verde","11/04/2019","Personal Meeting","Sustainable Development: energy","30 minute call about emergency climate resolution","Durbin, Andrea","Oriana Magnera",
"Verde","11/22/2019","Personal Meeting","Human Resources: diversity","Coalition of Communities of Color quarterly meeting with mayor/staff","Alexander, Cupid; Allen, Seraphie; Diaz, Sam; Fox, Jamal; Wheeler, Ted","Oriana Magnera",
"Verde","11/26/2019","Personal Meeting","Sustainable Development: energy","1 hour lobbying priorities meeting (+ Eric Noll and Sarah Lochner)","Edwards, Elizabeth","Oriana Magnera",
"Verde","12/12/2019","Committee Meeting","Sustainable Development: energy","Testimony to Council on 100% Renewables Resolution and PCEF exemptions","Eudaly, Chloe; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Oriana Magnera",
"Verde","10/03/2019","Meeting Preparation","Sustainable Development: energy","portland clean energy fund","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito",
"Verde","10/03/2019","Personal Meeting","Other: technology","facial recognition technology","Bradley, Derek","Alan Hipólito",
"Verde","10/04/2019","Meeting Preparation","Sustainable Development: energy","portland clean energy fund","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito",
"Verde","10/07/2019","Meeting Preparation","Sustainable Development: energy","portland clean energy fund","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito",
"Verde","10/09/2019","Personal Meeting","Housing and Community Development","digital equity plan","Perez, Elisabeth","Alan Hipólito",
"Verde","10/10/2019","Meeting Preparation","Sustainable Development: energy","portland clean energy fund","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito",
"Verde","10/15/2019","Personal Meeting","Sustainable Development: energy","portland clean energy fund","Edwards, Karly","Alan Hipólito",
"Verde","10/17/2019","Meeting Preparation","Sustainable Development: energy","portland clean energy fund","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito",
"Verde","10/18/2019","Meeting Preparation","Other: technology","facial recognition technology","Tran, Khanh","Alan Hipólito",
"Verde","10/18/2019","Personal Meeting","Other: technology","facial recognition technology","Tran, Khanh","Alan Hipólito",
"Verde","10/24/2019","Meeting Preparation","Sustainable Development: energy","portland clean energy fund","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito",
"Verde","10/24/2019","Personal Meeting","Sustainable Development: energy","portland clean energy fund","Hardesty, Jo Ann","Alan Hipólito",
"Verde","10/31/2019","Meeting Preparation","Sustainable Development: energy","portland clean energy fund","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito",
"Verde","11/06/2019","Meeting Preparation","Sustainable Development: energy","portland clean energy fund","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito",
"Verde","11/07/2019","Meeting Preparation","Sustainable Development: energy","portland clean energy fund","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito",
"Verde","11/15/2019","Meeting Preparation","Other: technology","facial recognition software","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito",
"Verde","11/15/2019","Personal Meeting","Sustainable Development: energy","portland clean energy fund","Dennis, Kristin; Runkel, Marshall; Schmanski, Sonia","Alan Hipólito",
"Verde","11/19/2019","Email","Sustainable Development: energy","portland clean energy fund","Edwards, Karly; Runkel, Marshall","Alan Hipólito",
"Verde","11/20/2019","Email","Sustainable Development: energy","portland clean energy fund","Dennis, Kristin; Edwards, Karly","Alan Hipólito",
"Verde","11/21/2019","Meeting Preparation","Sustainable Development: energy","portland clean energy fund","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito",
"Verde","11/21/2019","Email","Sustainable Development: energy","portland clean energy fund","Dunphy, Jamie","Alan Hipólito",
"Verizon","10/02/2019","Personal Meeting","Business and Economic Development","5G","Runkel, Marshall","Alex M. Leupp ; Amy Ruiz",
"Verizon","10/03/2019","Personal Meeting","Business and Economic Development","5G","Bradley, Derek","Alex M. Leupp ; Amy Ruiz",
"Verizon","10/03/2019","Personal Meeting","Business and Economic Development","5G","Dunphy, Jamie","Alex M. Leupp ; Amy Ruiz",
"Verizon","10/03/2019","Personal Meeting","Business and Economic Development","5G","Tran, Khanh","Alex M. Leupp ; Amy Ruiz",
"Verizon","11/08/2019","Telephone","Business and Economic Development","5G","Perez, Elisabeth","Amy Ruiz",
"Verizon","11/08/2019","Telephone","Business and Economic Development","5G","Tran, Khanh","Amy Ruiz",
"Verizon","11/14/2019","Telephone","Business and Economic Development","5G","Perez, Elisabeth; Tran, Khanh","Alex M. Leupp ; Amy Ruiz",
"Verizon","11/15/2019","Personal Meeting","Business and Economic Development","5G","Bradley, Derek; Hardesty, Jo Ann","Alex M. Leupp ; Amy Ruiz",
"Verizon","11/15/2019","Text Message","Business and Economic Development","5G","Fox, Jamal","Alex M. Leupp ; Amy Ruiz",
"Verizon","11/15/2019","Text Message","Business and Economic Development","5G","Runkel, Marshall","Alex M. Leupp ; Amy Ruiz",
"Verizon","11/15/2019","Telephone","Business and Economic Development","5G","Tran, Khanh","Alex M. Leupp ; Amy Ruiz",
"Verizon","11/15/2019","Text Message","Business and Economic Development","5G","Tran, Khanh","Alex M. Leupp ; Amy Ruiz",
"Verizon","11/15/2019","Text Message","Business and Economic Development","5G","Fox, Jamal; Tran, Khanh","Alex M. Leupp ; Amy Ruiz",
"Verizon","11/15/2019","Personal Meeting","Business and Economic Development","5G RF Webinar","Bradley, Derek; Perez, Elisabeth; Tran, Khanh","Alex M. Leupp ; Amy Ruiz",
"Verizon","11/15/2019","Personal Meeting","Business and Economic Development","5G","Washington, Mustafa","Alex M. Leupp ; Amy Ruiz",
"Verizon","12/03/2019","Telephone","Business and Economic Development","5G","Tran, Khanh","Amy Ruiz",
"Verizon","12/03/2019","Telephone","Business and Economic Development","5G","Tran, Khanh","Amy Ruiz",
"Verizon","12/03/2019","Telephone","Business and Economic Development","5G","Tran, Khanh","Amy Ruiz",
"Verizon","12/03/2019","Text Message","Business and Economic Development","5G","Tran, Khanh","Amy Ruiz",
"Verizon","12/11/2019","Telephone","Business and Economic Development","5G","Perez, Elisabeth","Amy Ruiz",
"Verizon","12/11/2019","Telephone","Business and Economic Development","5G","Tran, Khanh","Amy Ruiz",
"Verizon","12/19/2019","Telephone","Business and Economic Development","5G","Runkel, Marshall","Alex M. Leupp ; Amy Ruiz",
"Verizon","12/20/2019","Direct Mail","Cable and Franchise","5G","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alex M. Leupp ",
"Verizon","12/30/2019","Text Message","Business and Economic Development","5G","Tran, Khanh","Amy Ruiz",
"Verizon","12/31/2019","Text Message","Business and Economic Development","5G","Tran, Khanh","Amy Ruiz",
"Waste Management","10/11/2019","Telephone","Sustainable Development: solid waste management","Waste management equity plan ","Diaz, Sam","Rachael Wiggins Emory",
"Waste Management","10/01/2019","Email","Sustainable Development: solid waste management","Waste management equity plan ","Diaz, Sam","Rachael Wiggins Emory",
