"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Portland Business Alliance","05/19/2016","Personal Meeting","Business and Economic Development","Homelessness Issues","Fish, Nick","Sandra McDonough",
"Portland Business Alliance","05/19/2016","Telephone","Business and Economic Development","Central Drug Livability Issues","Callahan, Shannon","Lynnae Berg",
"Portland Business Alliance","06/08/2016","Personal Meeting","Business and Economic Development","Shelter Siting/Capacity","Callahan, Shannon; Saltzman, Dan","Lynnae Berg; Marion Haynes; Sandra McDonough",
"Portland Business Alliance","06/09/2016","Personal Meeting","Business and Economic Development","Tour 47th and Burnside","Callahan, Shannon; Stover, Chad","Lynnae Berg",
"Portland Business Alliance","06/14/2016","Telephone","Business and Economic Development","Construction Excise Tax","Shriver, Katie","Marion Haynes",
"Portland Business Alliance","06/15/2016","Personal Meeting","Business and Economic Development","Shelter Siting","Callahan, Shannon","Marion Haynes",
"Portland Business Alliance","06/22/2016","Personal Meeting","Business and Economic Development","Affordable Housing","Creager, Kurt","Marion Haynes; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","06/23/2016","Personal Meeting","Business and Economic Development","Homeless Housing Bond","Saltzman, Dan","Sandra McDonough",
"Portland Metropolitan Association of Realtors","04/12/2016","Email","Housing and Community Development","Request for meeting to discuss status of Housing Policy","Callahan, Shannon; Finn, Brendan","Jane Leo",
"Portland Metropolitan Association of Realtors","04/28/2016","Personal Meeting","Housing and Community Development","Housing Policy, Taxes, Residential Energy Audits, Super Fund Site Clean up","Callahan, Shannon; Finn, Brendan","Jane Leo",
"Sightline Institute","04/01/2016","Personal Meeting","Other: election reform","Portland Open and Accountable Elections ordinance ","Crail, Tim; Klonoski, Zach; Nieves, Cristina; Valderrama, Andrea","Kristin Eberhard",
"Sightline Institute","05/06/2016","Personal Meeting","Other: election reform","Portland Open and Accountable Elections ordinance ","Crail, Tim; Nieves, Cristina","Kristin Eberhard",
"Sightline Institute","06/03/2016","Personal Meeting","Other: election reform","Portland Open and Accountable Elections ordinance ","Crail, Tim; Nieves, Cristina","Kristin Eberhard",
"Sightline Institute","06/17/2016","Personal Meeting","Other: election reform","Portland Open and Accountable Elections ordinance ","Crail, Tim; Nieves, Cristina","Kristin Eberhard",
"Sightline Institute","04/08/2016","Personal Meeting","Other: election reform","Portland Open and Accountable Elections ordinance ","Crail, Tim; Klonoski, Zach; Nieves, Cristina","Kristin Eberhard",
"Sightline Institute","04/29/2016","Personal Meeting","Other: election reform","Portland Open and Accountable Elections ordinance ","Crail, Tim; Nieves, Cristina","Kristin Eberhard",
"Sightline Institute","05/20/2016","Personal Meeting","Other: election reform","Portland Open and Accountable Elections ordinance","Crail, Tim; Nieves, Cristina","Kristin Eberhard",
"Uber Technologies, Inc.","05/31/2016","Telephone","Transportation: streets, sidewalks and street lighting","TNC Operations","Finn, Brendan","Daniel Bates",
"Uber Technologies, Inc.","05/31/2016","Telephone","Transportation: streets, sidewalks and street lighting","TNC Operations","Warner, Chris","Daniel Bates",
"Uber Technologies, Inc.","06/24/2016","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Operations","Dunphy, Jamie","Daniel Bates; Jon Isaacs",
"Uber Technologies, Inc.","06/24/2016","Email","Transportation: streets, sidewalks and street lighting","TNC Operations","Treat, Leah","Nels Johnson",
"Uber Technologies, Inc.","06/10/2016","Email","Transportation: streets, sidewalks and street lighting","TNC Operations","Dunphy, Jamie; Fish, Nick","Nels Johnson",
"Uber Technologies, Inc.","05/02/2016","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Operations","Novick, Steve","Jon Isaacs; Nels Johnson",
"Welcome Home Coalition","06/14/2016","Personal Meeting","Housing and Community Development","Enacting a new Construction Excise Tax to dedicate to affordable housing and ballot measure referral to voters for a general obligation bond, for affordable housing.","Alpert, Josh; Detweiler, Jillian; Hales, Charlie","Israel Bayer; Jes Larson",
"Welcome Home Coalition","06/07/2016","Personal Meeting","Housing and Community Development","Ballot measure referral to voters for an affordable housing general obligation bond.","Callahan, Shannon; Finn, Brendan; Saltzman, Dan","Aisling Coghlan",
"Welcome Home Coalition","05/24/2016","Personal Meeting","Housing and Community Development","Ballot measure referral to voters for an affordable housing general obligation bond.","Callahan, Shannon; Finn, Brendan; Saltzman, Dan","Aisling Coghlan; Israel Bayer; Jes Larson",
"Welcome Home Coalition","06/08/2016","Personal Meeting","Housing and Community Development","Enacting a new Construction Excise Tax to dedicate to affordable housing and ballot measure referral to voters for a general obligation bond, for affordable housing.","Crail, Tim; Nieves, Cristina","Israel Bayer; Jes Larson; Shannon Singleton",
"Welcome Home Coalition","06/10/2016","Personal Meeting","Housing and Community Development","Enacting a new Construction Excise Tax to dedicate to affordable housing and ballot measure referral to voters for a general obligation bond, for affordable housing.","Novick, Steve; Shriver, Katie","Israel Bayer; Jes Larson",
"Welcome Home Coalition","06/02/2016","Personal Meeting","Housing and Community Development","Enacting a new Construction Excise Tax to dedicate to affordable housing and ballot measure referral to voters for a general obligation bond, for affordable housing.","Dunphy, Jamie; Fish, Nick; Schmanski, Sonia","Israel Bayer; Jes Larson",
"Welcome Home Coalition","06/07/2016","Personal Meeting","Housing and Community Development","Ballot measure referral to voters for an affordable housing general obligation bond.","Callahan, Shannon","Aisling Coghlan; Jes Larson",
"Welcome Home Coalition","05/23/2016","Personal Meeting","Housing and Community Development","Enacting a new Construction Excise Tax to dedicate to affordable housing","Callahan, Shannon","Jes Larson",
"Welcome Home Coalition","06/22/2016","Telephone","Housing and Community Development","Ballot measure referral to voters for an affordable housing general obligation bond.","Saltzman, Dan","Aisling Coghlan; Mark Wiener",
"Welcome Home Coalition","06/17/2016","Committee Meeting","Housing and Community Development","Ballot measure referral to voters for an affordable housing general obligation bond.","Callahan, Shannon","Christine Lewis; Israel Bayer; Jes Larson; Nick Sauvie; Shannon Singleton",
"Welcome Home Coalition","06/24/2016","Text Message","Housing and Community Development","Ballot measure referral to voters for an affordable housing general obligation bond.","Callahan, Shannon","Jes Larson",
"Welcome Home Coalition","06/09/2016","Email","Housing and Community Development","Ballot measure referral to voters for an affordable housing general obligation bond.","Callahan, Shannon","Jes Larson",
"Welcome Home Coalition","05/13/2016","Email","Housing and Community Development","Enacting a new Construction Excise Tax to dedicate to affordable housing","Alpert, Josh; Callahan, Shannon; Dunphy, Jamie; Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan; Schmanski, Sonia","Jes Larson",
"Welcome Home Coalition","06/10/2016","Committee Meeting","Housing and Community Development","Ballot measure referral to voters for an affordable housing general obligation bond.","Saltzman, Dan","Christine Lewis; Israel Bayer; Jes Larson; Mark Wiener; Shannon Singleton",
