"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Verde","07/16/2019","Meeting Preparation","Sustainable Development: energy","implementation of Portland Clean Energy Fund initiative","Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito",
"Verde","09/18/2019","Meeting Preparation","Sustainable Development: energy","implementation of Portland Clean Energy Fund initiative","Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","07/24/2019","Personal Meeting","Sustainable Development: energy","implementation of Portland Clean Energy Fund initiative","Fox, Jamal","Alan Hipólito",
"Verde","07/25/2019","Meeting Preparation","Sustainable Development: energy","implementation of Portland Clean Energy Fund initiative","Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","07/26/2019","Meeting Preparation","Sustainable Development: energy","implementation of Portland Clean Energy Fund initiative","Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","07/31/2019","Meeting Preparation","Sustainable Development: energy","implementation of Portland Clean Energy Fund initiative","Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","08/01/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","08/02/2019","Personal Meeting","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Diaz, Sam","Alan Hipólito; Oriana Magnera",
"Verde","08/05/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","08/08/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","08/09/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","08/12/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","08/19/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","08/20/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","08/27/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Edwards, Karly; Hardesty, Jo Ann","Alan Hipólito; Oriana Magnera",
"Verde","08/30/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Edwards, Karly; Hardesty, Jo Ann","Alan Hipólito; Oriana Magnera",
"Verde","09/03/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","09/04/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","09/05/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","09/06/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","09/09/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","09/10/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","09/11/2019","Telephone","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Runkel, Marshall","Alan Hipólito",
"Verde","09/16/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","09/17/2019","Personal Meeting","Other: technology","community capacity building","Runkel, Marshall","Alan Hipólito",
"Verde","09/17/2019","Personal Meeting","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Dunphy, Jamie; Fish, Nick","Alan Hipólito",
"Verde","09/20/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Diaz, Sam; Fox, Jamal; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","09/20/2019","Personal Meeting","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Diaz, Sam; Fox, Jamal; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","09/23/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","09/30/2019","Meeting Preparation","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann; Wheeler, Ted","Alan Hipólito; Oriana Magnera",
"Verde","09/30/2019","Personal Meeting","Sustainable Development: energy","implementation of the Portland Clean Energy Fund initiative","Crail, Tim; Fritz, Amanda","Alan Hipólito",
"Verizon","07/24/2019","Personal Meeting","Business and Economic Development","5G","Fox, Jamal","Alex M. Leupp ; Amy Ruiz",
"Verizon","07/16/2019","Email","Business and Economic Development","5G","Crail, Tim","Amy Ruiz",
"Verizon","07/16/2019","Email","Business and Economic Development","5G","Perez, Elisabeth","Amy Ruiz",
"Verizon","07/16/2019","Email","Business and Economic Development","5G","Fox, Jamal; Wheeler, Ted","Alex M. Leupp ",
"Verizon","07/12/2019","Personal Meeting","Business and Economic Development","5G","Wheeler, Ted","Alex M. Leupp ; Jay Gratchner",
"Verizon","09/09/2019","Personal Meeting","Business and Economic Development","5G","Perez, Elisabeth","Alex M. Leupp ; Amy Ruiz",
"Verizon","09/26/2019","Email","Business and Economic Development","5G","Fox, Jamal","Alex M. Leupp ; Amy Ruiz",
"Waste Management","09/06/2019","Personal Meeting","Financial Administration and Management","Administrative Rule 500.19.5","Dunphy, Jamie","Rachael Wiggins Emory",
"Waste Management","07/30/2019","Personal Meeting","Financial Administration and Management","Administrative Rule 500.19.5","Bradley, Derek","Nels Johnson",
"Waste Management","08/16/2019","Telephone","Financial Administration and Management","Administrative Rule 500.19.5","Bradley, Derek","Nels Johnson",
"Waste Management","09/30/2019","Telephone","Financial Administration and Management","Administrative Rule 500.19.5","Bradley, Derek","Nels Johnson",
"Waste Management","07/30/2019","Personal Meeting","Financial Administration and Management","Administrative Rule 500.19.5","Diaz, Sam","Nels Johnson",
"Waste Management","07/01/2019","Telephone","Sustainable Development: solid waste management","Food Scrap Policy","Rathfelder, Amy","Daniel Bates",
"Waste Management","09/10/2019","Personal Meeting","Financial Administration and Management","Administrative Rule 500.19.5","Arguinzoni, Jennifer ","Daniel Bates",
