"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"SEIU Local 49","06/13/2019","Personal Meeting","Labor","Discussed future interactions with the city on procurement and development issues","Fish, Nick; Fritz, Amanda; Hardesty, Jo Ann","Felisa Hagins",
"SEIU Local 49","04/09/2019","Telephone","Labor","Discussed city labor agreements","Bradley, Derek; Duhamel, Jamey; Edwards, Karly","Jeremy Simer",
"SEIU Local 49","04/18/2019","Personal Meeting","Labor","Discussed labor peace and procurement","Bradley, Derek; Duhamel, Jamey; Edwards, Karly","Jeremy Simer",
"SEIU Local 49","06/10/2019","Meeting Preparation","Labor","Prepared materials for presentation on procurement","Bradley, Derek; Duhamel, Jamey; Edwards, Karly","Jeremy Simer",
"The Confederated Tribes of the Grand Ronde Community of Oregon","04/04/2019","Personal Meeting","Other: City/Tribe relationship","Introductory meeting, background on City/Tribe relationship.","Edwards, Elizabeth","Martha Pellegrino",
"The Confederated Tribes of the Grand Ronde Community of Oregon","04/09/2019","Email","Other: City/Tribe relationship","Follow-up to 04/04/19 meeting.","Edwards, Elizabeth","Martha Pellegrino",
"The Confederated Tribes of the Grand Ronde Community of Oregon","05/18/2019","Personal Meeting","Arts and Culture","Attended annual salmon event held by Confederated Tribes of Grand Ronde.","Birge, Pollyanne; Edwards, Elizabeth","Martha Pellegrino",
"The Confederated Tribes of the Grand Ronde Community of Oregon","06/20/2019","Telephone","Other: City/Tribe relationship / Tribal Summit","Meeting planning, Tribal summit, land acknowledgements update.","Edwards, Elizabeth","Martha Pellegrino",
"Verde","05/02/2019","Personal Meeting","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Edwards, Karly; Runkel, Marshall","Alan Hipólito",
"Verde","05/08/2019","Personal Meeting","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Edwards, Karly; Schmanski, Sonia","Alan Hipólito",
"Verde","05/20/2019","Personal Meeting","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Edwards, Karly; Hardesty, Jo Ann","Alan Hipólito",
"Verde","06/06/2019","Meeting Preparation","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Dennis, Kristin; Edwards, Karly; Hardesty, Jo Ann; Lannom, Thomas; Runkel, Marshall; Wheeler, Ted","Alan Hipólito",
"Verde","05/02/2019","Meeting Preparation","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Edwards, Karly; Runkel, Marshall","Alan Hipólito",
"Verde","05/08/2019","Meeting Preparation","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Runkel, Marshall; Schmanski, Sonia","Alan Hipólito",
"Verde","05/20/2019","Meeting Preparation","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Edwards, Karly; Hardesty, Jo Ann","Alan Hipólito",
"Verde","06/18/2019","Meeting Preparation","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Dunphy, Jamie; Fish, Nick","Alan Hipólito",
"Verde","06/18/2019","Personal Meeting","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Dunphy, Jamie; Fish, Nick","Alan Hipólito",
"Verde","06/18/2019","Meeting Preparation","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Edwards, Karly","Alan Hipólito",
"Verde","06/19/2019","Meeting Preparation","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Dennis, Kristin","Alan Hipólito",
"Verde","06/19/2019","Personal Meeting","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Dennis, Kristin","Alan Hipólito",
"Verde","06/20/2019","Meeting Preparation","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Runkel, Marshall","Alan Hipólito",
"Verde","06/20/2019","Personal Meeting","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Runkel, Marshall","Alan Hipólito",
"Verde","06/20/2019","Meeting Preparation","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Crail, Tim","Alan Hipólito",
"Verde","06/20/2019","Personal Meeting","Sustainable Development: energy","Implementation of Portland Clean Energy Fund initiative","Crail, Tim","Alan Hipólito",
"Verde","05/20/2019","Personal Meeting","Sustainable Development: energy","PCEF Coalitions members meet with Comm. Hardesty staff about 100% renewables","Bradley, Derek; Edwards, Karly; McNally, Matt","Oriana Magnera",
"Verizon","05/28/2019","Telephone","Business and Economic Development","5G","Runkel, Marshall","Amy Ruiz",
"Verizon","05/29/2019","Personal Meeting","Business and Economic Development","5G","Runkel, Marshall","Alex M. Leupp ; Amy Ruiz",
"Verizon","05/14/2019","Email","Business and Economic Development","5G","Bradley, Derek; Chisek, Kyle ; Dennis, Kristin; Edwards, Karly; Perez, Elisabeth; Runkel, Marshall; Schmanski, Sonia","Amy Ruiz",
"Verizon","04/25/2019","Email","Business and Economic Development","5G","Runkel, Marshall","Amy Ruiz",
"Verizon","05/21/2019","Text Message","Business and Economic Development","5G","Runkel, Marshall","Amy Ruiz",
"Verizon","04/25/2019","Personal Meeting","Business and Economic Development","5G","Runkel, Marshall","Rick Wydoila",
"Verizon","04/24/2019","Text Message","Business and Economic Development","5G","Perez, Elisabeth","Amy Ruiz",
"Verizon","04/24/2019","Personal Meeting","Business and Economic Development","5G","Runkel, Marshall","Amy Ruiz",
"Verizon","04/24/2019","Personal Meeting","Business and Economic Development","5G","Perez, Elisabeth","Amy Ruiz",
"Verizon","04/24/2019","Telephone","Business and Economic Development","5G","Runkel, Marshall","Amy Ruiz",
"Verizon","04/24/2019","Text Message","Business and Economic Development","5G","Runkel, Marshall","Amy Ruiz",
"Verizon","04/23/2019","Telephone","Business and Economic Development","5G","Perez, Elisabeth","Amy Ruiz",
"Verizon","04/23/2019","Text Message","Business and Economic Development","5G","Runkel, Marshall","Amy Ruiz",
"Verizon","04/02/2019","Telephone","Other: 5G","5G","Edwards, Karly","Amy Ruiz",
"Verizon","04/05/2019","Personal Meeting","Business and Economic Development","5G","Perez, Elisabeth","Rick Wydoila",
"Verizon","04/09/2019","Personal Meeting","Business and Economic Development","5G","Bradley, Derek","Alex M. Leupp ; Amy Ruiz",
"Verizon","04/23/2019","Telephone","Business and Economic Development","5G","Runkel, Marshall","Amy Ruiz",
"Verizon","04/23/2019","Telephone","Business and Economic Development","5G","Runkel, Marshall","Amy Ruiz",
"Waste Management","04/22/2019","Personal Meeting","Other: Commercial Food Scraps ","Development of a program relating to commercial food scraps ","Chisek, Kyle ; Dunphy, Jamie; Rathfelder, Amy","Daniel Bates; Dean Kampfer; Matt Stern ",
"Waste Management","05/14/2019","Email","Other: Commercial Food Scraps","Developing a program relating to Commercial Food Scraps ","Rathfelder, Amy","Daniel Bates",
"Waste Management","05/21/2019","Telephone","Other: Hauling rates","Discussion of rates charged to haulers ","Chisek, Kyle ","Daniel Bates",
"Waste Management","05/22/2019","Telephone","Other: Hauling rates","Discussion of rates charged to haulers ","Chisek, Kyle ","Daniel Bates",
"Waste Management","04/16/2019","Email","Other: Commercial Food Scraps","Development of a program relating to commercial food scraps ","Rathfelder, Amy","Daniel Bates",
