"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Portland Business Alliance","07/24/2023","Email","Business and Economic Development","cc'd on email to the chamber and Clean & Safe with mayor projects and timeline document overview
","Fitzpatrick, Andrew","Mark Wells; Steve Wytcherley",
"Portland Business Alliance","07/25/2023","Email","Business and Economic Development","sent community questions for hotel safety summit
","Fitzpatrick, Andrew; Thompson, Dakotah","Mark Wells; Steve Wytcherley",
"Portland Business Alliance","07/26/2023","Personal Meeting","Business and Economic Development","Downtown Portland Clean and Safe annual appreciation event
","Fitzpatrick, Andrew; McHugh, Thomas; Ryan, Dan; Thompson, Dakotah","Andrew Hoan; Mark Wells; Meikelo Cabbage; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","07/26/2023","Email","Business and Economic Development","replied to email on run of show for hotel safety summit
","Fitzpatrick, Andrew; Howard, Stephanie; Thompson, Dakotah","Mark Wells; Steve Wytcherley",
"Portland Business Alliance","07/31/2023","Email","Business and Economic Development","sent email to Multnomah County requesting immediate clean up of land by courthouse
","Fitzpatrick, Andrew","Mark Wells",
"Portland Business Alliance","08/01/2023","Email","Business and Economic Development","sent email requesting details on PPB redeployment of Officers to downtown and double overtime 
","Fitzpatrick, Andrew","Mark Wells; Steve Wytcherley",
"Portland Business Alliance","08/07/2023","Email","Business and Economic Development","email reply to questions on redeployment and overtime for PPB
","Fitzpatrick, Andrew; Howard, Stephanie; Thompson, Dakotah","Mark Wells; Steve Wytcherley",
"Portland Business Alliance","08/07/2023","Email","Business and Economic Development","email reply to questions on redeployment and overtime for PPB
","Fitzpatrick, Andrew; Howard, Stephanie; Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","08/09/2023","Email","Business and Economic Development","cc'd on email from property owner regarding poor conditions around Behavioral Health Resource Center
","Eric Zimmerman","Mark Wells",
"Portland Business Alliance","08/10/2023","Email","Business and Economic Development","cc'd on email for heads up on conference downtown
","Howard, Stephanie; Thompson, Dakotah","Mark Wells; Steve Wytcherley",
"Portland Business Alliance","08/11/2023","Email","Business and Economic Development","cc'd on email to county on abating camps by courthouse
","Fitzpatrick, Andrew","Mark Wells",
"Portland Business Alliance","08/14/2023","Email","Business and Economic Development","sent monthly public safety report
","Howard, Stephanie","Mark Wells",
"Portland Business Alliance","08/15/2023","Email","Business and Economic Development","sent email asking to RSVP for Ankeny triangle meeting on 8.17
","Howard, Stephanie; Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","08/16/2023","Email","Business and Economic Development","cc'd on email from rate-payer on how unsafe and out of control downtown was last night
","Fitzpatrick, Andrew","Mark Wells",
"Portland Business Alliance","08/18/2023","Email","Business and Economic Development","cc'd on email from rate-payer to mayor's office on drug dealing and persons using/dealing drugs
","Fitzpatrick, Andrew","Mark Wells",
"Portland Business Alliance","08/21/2023","Email","Business and Economic Development","send email requesting assistance for hotel contract client visit
","Fitzpatrick, Andrew; Thompson, Dakotah","Mark Wells; Steve Wytcherley",
"Portland Business Alliance","08/25/2023","Email","Business and Economic Development","Sent scope of fork for criminal justice commission funding request
","Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","08/25/2023","Email","Business and Economic Development","CC ON MULTIPLE EMAILS FROM RATE PAYER PLEADING FOR MORE POLICE AROUND BHRC AND 4/WASHINGTON
","Fitzpatrick, Andrew","Mark Wells",
"Portland Business Alliance","08/25/2023","Email","Business and Economic Development","SENT REPLY ASKING CITY TO FOCUS PPB PATROLS ON THESE AREAS AND UPDATE ON POSSIBLE Criminal Justice Commission FUNDING FOR MORE DPCS Public Safety Coordinators
","Fitzpatrick, Andrew","Mark Wells",
"Portland Business Alliance","08/31/2023","Email","Business and Economic Development","cc'd on email regarding multnomah county Failure to clean campsite by courthouse
","Fitzpatrick, Andrew","Mark Wells",
"Portland Business Alliance","09/06/2023","Direct Mail","Business and Economic Development","email from Dorothy, Multnomah County, on holding pattern for camp clean up at courthouse location
","Fitzpatrick, Andrew; Thompson, Dakotah","Mark Wells",
"Portland Business Alliance","09/11/2023","Email","Business and Economic Development","sent email asking for confirmation Chief Lovell attending hotel summit Thursday and asking who from mayor team
","Fitzpatrick, Andrew","Mark Wells",
"Portland Business Alliance","09/26/2023","Virtual Meeting","Business and Economic Development","meeting with PPB to discuss extra coverage and support for FashioNXT event
","Ryan, Dan; Souede, Jill","Mark Wells",
"Portland Business Alliance","07/24/2023","Virtual Meeting","Business and Economic Development","Public Safety issues","Lee, Bobby","Jon Isaacs",
"Portland Business Alliance","07/24/2023","Virtual Meeting","Business and Economic Development","Public Safety issues","Lee, Bobby","Jon Isaacs",
"Portland Business Alliance","08/15/2023","Personal Meeting","Business and Economic Development","Discussing legislative agenda","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","08/17/2023","Personal Meeting","Business and Economic Development","Quarterly meeting with Commissioner Mapps","Mapps, Mingus; Meyer, Katie","Andrew Hoan; Jay Clark; Jon Isaacs; Mark Wells; Meikelo Cabbage; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","08/29/2023","Virtual Meeting","Business and Economic Development","Downtown recovery","Thompson, Dakotah","Jon Isaacs",
"Portland Business Alliance","09/01/2023","Personal Meeting","Business and Economic Development","Downtown issues ","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","09/01/2023","Personal Meeting","Business and Economic Development","Right of Way code","Oliveira, Donald","Jon Isaacs",
"Portland Business Alliance","09/05/2023","Personal Meeting","Business and Economic Development","Economic Development","Rubio, Carmen","Jon Isaacs",
"Portland Business Alliance","09/07/2023","Personal Meeting","Business and Economic Development","Introduction to board, overview of PBOT initiatives","Williams, Millicent","Andrew Hoan; Jay Clark; Jon Isaacs; Mark Wells; Meikelo Cabbage; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","09/15/2023","Personal Meeting","Business and Economic Development","Public Safety discussion","Smith, Shah","Jon Isaacs",
"Portland Business Alliance","09/20/2023","Personal Meeting","Business and Economic Development","Advance Portland plan discussion","Branam, Kimberly","Jon Isaacs",
"Portland Business Alliance","08/14/2023","Telephone","Business and Economic Development","Discussing downtown","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","08/24/2023","Telephone","Business and Economic Development","Downtown development","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/06/2023","Telephone","Business and Economic Development","Downtown Discussion","Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","09/14/2023","Telephone","Business and Economic Development","Public Safety ","Thompson, Dakotah","Jon Isaacs",
"Portland Business Alliance","09/20/2023","Telephone","Business and Economic Development","Charter Reform","Miller, Tom","Jon Isaacs",
"Portland Business Alliance","08/23/2023","Telephone","Business and Economic Development","Portland Clean Energy Fund","Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","08/11/2023","Telephone","Business and Economic Development","Charter Reform","Gonzalez, Rene","Jon Isaacs",
"Portland Business Alliance","09/27/2023","Text Message","Business and Economic Development","Transportation issues","Mapps, Mingus","Jon Isaacs",
"Portland Business Alliance","08/31/2023","Personal Meeting","Business and Economic Development","Transportation issues","Mapps, Mingus","Jon Isaacs",
"Portland Business Alliance","08/11/2023","Personal Meeting","Business and Economic Development","Government Transition","Barry Pack","Jon Isaacs",
"Portland Business Alliance","07/11/2023","Personal Meeting","Business and Economic Development","Downtown issues","Fitzpatrick, Andrew; Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","07/19/2023","Text Message","Business and Economic Development","Public safety","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","07/31/2023","Text Message","Business and Economic Development","Downtown","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","08/02/2023","Telephone","Business and Economic Development","Downtown","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","08/07/2023","Text Message","Business and Economic Development","Homelessness
","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","08/08/2023","Text Message","Business and Economic Development","Downtown 
","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","08/14/2023","Telephone","Business and Economic Development","Downtown 
","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/06/2023","Text Message","Business and Economic Development","Homelessness
","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/07/2023","Text Message","Business and Economic Development","Downtown","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/12/2023","Text Message","Business and Economic Development","Downtown","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/25/2023","Text Message","Business and Economic Development","downtown 
","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/26/2023","Text Message","Business and Economic Development","downtown 
","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/28/2023","Text Message","Business and Economic Development","downtown 
","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/28/2023","Text Message","Business and Economic Development","downtown 
","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","08/29/2023","Text Message","Business and Economic Development","Downtown","Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","07/10/2023","Email","Business and Economic Development","Scheduling a meeting to discuss govt. transition","Barry Pack","Jon Isaacs",
"Portland Business Alliance","07/12/2023","Email","Business and Economic Development","Clean Industry Hub ","Oliveira, Donald; Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","07/12/2023","Email","Business and Economic Development","Downtown Safety","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","07/19/2023","Email","Business and Economic Development","Advance Portland plan","Branam, Kimberly","Jon Isaacs",
"Portland Business Alliance","07/19/2023","Email","Business and Economic Development","Homelessness
","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","07/25/2023","Email","Business and Economic Development","Graffiti 
","Chase, Sam","Jon Isaacs",
"Portland Business Alliance","07/26/2023","Email","Business and Economic Development","housing 
","Fitzpatrick, Andrew; Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","08/16/2023","Email","Business and Economic Development","Meeting logistics/scheduling","Meyer, Katie","Jon Isaacs",
"Portland Business Alliance","08/21/2023","Email","Business and Economic Development","Downtown ","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","08/28/2023","Email","Business and Economic Development","Right of Way code","Oliveira, Donald","Jon Isaacs",
"Portland Business Alliance","08/29/2023","Email","Business and Economic Development","Right of Way code","Oliveira, Donald","Jon Isaacs",
"Portland Business Alliance","08/29/2023","Email","Business and Economic Development","Transportation issues","Meyer, Katie; Williams, Millicent","Jon Isaacs",
"Portland Business Alliance","08/30/2023","Email","Business and Economic Development","Right of Way code","Oliveira, Donald","Jon Isaacs",
"Portland Business Alliance","08/30/2023","Email","Business and Economic Development","Meeting logisitcs","Meyer, Katie","Jon Isaacs",
"Portland Business Alliance","08/31/2023","Email","Business and Economic Development","Downtown Safety","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/07/2023","Personal Meeting","Business and Economic Development","Homelessness","Brocker-Knapp, Skyler","Jon Isaacs",
"Portland Business Alliance","09/05/2023","Email","Business and Economic Development","Fentanyl ","Fitzpatrick, Andrew","Jon Isaacs",
"Portland Business Alliance","09/12/2023","Email","Business and Economic Development","Setting up office of small business","Rico Cornwell, Angela","Jon Isaacs",
"Portland Business Alliance","09/21/2023","Email","Business and Economic Development","OMSI development district","Branam, Kimberly","Jon Isaacs",
"Portland Business Alliance","09/25/2023","Email","Business and Economic Development","Right of Way code","Oliveira, Donald","Jon Isaacs",
"Portland Business Alliance","09/28/2023","Email","Business and Economic Development","Portland Clean Energy Fund","Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","07/12/2023","Email","Business and Economic Development","cc'd on email regarding Smart Park Operations
","Fitzpatrick, Andrew","Steve Wytcherley",
"Portland Business Alliance","07/16/2023","Personal Meeting","Business and Economic Development","Meeting at Stash Tea regarding tenancy and safety downtown
","Fitzpatrick, Andrew; Lee, Bobby","Steve Wytcherley",
"Portland Business Alliance","07/27/2023","Personal Meeting","Business and Economic Development","Hotel Safety Summit at The Nines Hotel
","Fitzpatrick, Andrew; Thompson, Dakotah","Jon Isaacs; Mark Wells; Meikelo Cabbage; Steve Wytcherley; Sydney Mead",
"Portland Business Alliance","08/18/2023","Email","Business and Economic Development","cc'd on email from rate-payer to mayor's office on drug dealing and persons using/dealing drugs
","Fitzpatrick, Andrew","Steve Wytcherley",
"Portland Business Alliance","09/21/2023","Email","Business and Economic Development","cc'd on emails regarding the Behavioral Health Resource Center Operations
","Fitzpatrick, Andrew; Thompson, Dakotah","Steve Wytcherley",
"Portland Business Alliance","09/21/2023","Email","Business and Economic Development","cc'd on emails regarding graffiti at Shake Shack
","Thompson, Dakotah","Steve Wytcherley",
"Portland Business Alliance","09/22/2023","Personal Meeting","Business Licenses","Perfect Pear Event
","Gonzalez, Rene","Sydney Mead",
"Portland Business Alliance","09/11/2023","Email","Business and Economic Development","Downtown Business Incentive Tax Credit
","Fitzpatrick, Andrew","Sydney Mead",
"Portland Business Alliance","07/05/2023","Email","Business and Economic Development","Help with PBOT - Pride Event
","Meyer, Katie","Sydney Mead",
"Portland Business Alliance","08/08/2023","Email","Business and Economic Development","Call for Artists
","Meyer, Katie","Sydney Mead",
"Portland Business Alliance","09/11/2023","Personal Meeting","Business and Economic Development","Downtown Public Safety Walking Tour
","Lee, Bobby","Sydney Mead",
"Portland Business Alliance","08/02/2023","Email","Business and Economic Development","Restaurant Outdoor Dining Plan
","Fitzpatrick, Andrew","Sydney Mead",
"Portland Business Alliance","07/19/2023","Email","Business and Economic Development","Snell & Wilmer
","Fitzpatrick, Andrew","Sydney Mead",
"Portland Business Alliance","08/07/2023","Email","Business and Economic Development","Food Court/Pod Research
","Fitzpatrick, Andrew","Sydney Mead",
"Portland Business Alliance","09/06/2023","Email","Business and Economic Development","Chevron Station Update
","Fitzpatrick, Andrew","Sydney Mead",
"Portland Business Alliance","09/06/2023","Email","Business and Economic Development","Chevron Station Update
","Fitzpatrick, Andrew","Sydney Mead",
"Portland Business Alliance","07/10/2023","Email","Business and Economic Development","Inviting Cmmr. Ryan to the Downtown Portland Clean and Safe event ","Souede, Jill","Meikelo Cabbage",
"Portland Business Alliance","07/24/2023","Email","Business and Economic Development","Cancelling our meeting with Mayor Wheeler","Wendelbo, Amanda","Meikelo Cabbage",
"Portland Business Alliance","07/11/2023","Email","Business and Economic Development","Invite to Downtown Portland Clean and Safe event ","Galvez Mora, Grace; Kwon, MeeSeon; Monsignac, Nalie (Aravnalie)","Meikelo Cabbage",
"Portland Business Alliance","08/17/2023","Text Message","Business and Economic Development","Meeting logistical issues","Monsignac, Nalie (Aravnalie)","Meikelo Cabbage",
"Portland State University","07/11/2023","Personal Meeting","Other: Climate Policy","Discussing the Clean Industry Hub partnership.","Oliveira, Donald","Cynthia Gomez; Eric Noll; Fletcher Beaudoin; Kevin Neely",
"Portland State University","08/09/2023","Personal Meeting","Business and Economic Development","Downtown recovery and opportunities for economic development partnerships between PSU and the City.","Fitzpatrick, Andrew","Eric Noll",
"Portland State University","08/10/2023","Personal Meeting","Business and Economic Development","PSU's role in Advance Portland, workforce development, and event activation. ","Rico Cornwell, Angela","Eric Noll",
"Portland State University","08/11/2023","Personal Meeting","Other: Climate Policy","Discuss PSU's role in the Clean Industry Hub partnership.","Oliveira, Donald","Eric Noll",
"Portland State University","08/16/2023","Personal Meeting","Education","Introductory meeting for PSU President and opportunities for partnership with the City. ","Jordan, Michael","Ann Cudd; Eric Noll; Sheila Martin",
"Portland State University","08/22/2023","Personal Meeting","Other: Climate Policy","Discuss the Clean Industry Hub partnership.","Oliveira, Donald","Eric Noll; Sheila Martin",
"Portland State University","09/07/2023","Virtual Meeting","Housing and Community Development","Discuss potential PSU partnerships on housing, downtown recovery.","Ghan, Christina","Eric Noll",
"Portland State University","09/08/2023","Personal Meeting","Education","Introduction between President Cudd and Mayor Wheeler and discussion about potential partnerships between PSU and the City.","Fitzpatrick, Andrew; Wheeler, Ted","Ann Cudd; Eric Noll",
"Portland State University","09/11/2023","Personal Meeting","Education","Introduction between President Cudd and Commissioner Gonzalez and discussion about potential partnerships between PSU and the City.","Gonzalez, Rene; Smith, Shah","Ann Cudd; Eric Noll",
"Portland State University","09/12/2023","Email","Housing and Community Development","Email thread (9/12-9/26) about the City's residential rental registration fee and discussion about applicability to PSU. ","Ghan, Christina","Eric Noll",
"Portland State University","09/15/2023","Personal Meeting","Education","Introduction between President Cudd and Commissioner Mapps and discussion about potential partnerships between PSU and the City.","Mapps, Mingus; Meyer, Katie","Ann Cudd; Eric Noll",
"Portland State University","09/18/2023","Personal Meeting","Education","Introduction between President Cudd and Commissioner Rubio and discussion about potential partnerships between PSU and the City.","Ghan, Christina; Rubio, Carmen","Ann Cudd; Cynthia Gomez; Eric Noll",
"Portland State University","09/22/2023","Personal Meeting","Environment: sewer/storm water","Discussing BES master agreement and NOAA grant application.","Uchiyama, Dawn","Fletcher Beaudoin",
"Portland State University","09/22/2023","Personal Meeting","Business and Economic Development","Introduction between President Cudd and Kimberly Branam and discussion about potential partnerships between PSU and Prosper Portland.","Branam, Kimberly","Ann Cudd; Eric Noll",
"Revitalize Portland Coalition","09/26/2023","Personal Meeting","Business and Economic Development","Discussion of downtown quality of life policies and legislation.","Smith, Shah","Erik Cole",
"Revitalize Portland Coalition","08/15/2023","Personal Meeting","Other: Homelessness","Update on homelessness governance and County support for TASS sites","Brocker-Knapp, Skyler","Erik Cole",
"Revitalize Portland Coalition","08/14/2023","Meeting Preparation","Neighborhood Livability: nuisance","Setting up meeting with Commissioner and staff on East Side property with significant quality of life concerns.    Tenants don't feel safe.","Smith, Shah","Erik Cole",
"Revitalize Portland Coalition","08/16/2023","Virtual Meeting","Neighborhood Livability: nuisance","Organized Zoom meeting with Commissioner and staff on East Side property with significant quality of life concerns. Meeting between owners, tenant representatives and city. Tenants seeking solutions.","Gonzalez, Rene","Erik Cole",
"Revitalize Portland Coalition","09/06/2023","Committee Meeting","Police and Public Safety","Organzing RPC Member Testimony in front of city council on proposed resolution on public consumption of hard drugs. ","Gonzalez, Rene; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Erik Cole",
"Revitalize Portland Coalition","08/03/2023","Committee Meeting","Other: Homelessness","RPC testimony in support for Item 451 on agenda today, reasonable rules for unauthorized camping - with the understanding that additional shelter options come online rapidly. ","Gonzalez, Rene; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Erik Cole",
"Revitalize Portland Coalition","09/14/2023","Personal Meeting","Business and Economic Development","RPC testimony in support of proposed Business License Tax Incentive proposal at City Council.","Gonzalez, Rene; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Erik Cole",
"Revitalize Portland Coalition","09/21/2023","Email","Police Oversight","RPC comments on the report and proposal of the Police Accountability Commission.    Written testimony submitted via City Clerk.
","Gonzalez, Rene; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Erik Cole",
"Revitalize Portland Coalition","09/01/2023","Telephone","Business and Economic Development","Update on incentives and proposals for revitalizing downtown - via tax incentives, fee reductions, etc.","Fitzpatrick, Andrew","Erik Cole",
"Revitalize Portland Coalition","09/13/2023","Committee Meeting","Neighborhood Livability: general","participant in Downtown Problem Solvers meeting identifying nuisance issues and areas in need of improvement in the Central City","Thompson, Dakotah","Erik Cole",
"Revitalize Portland Coalition","08/16/2023","Committee Meeting","Neighborhood Livability: general","participant in Downtown Problem Solvers meeting identifying nuisance issues and areas in need of improvement in the Central City","Thompson, Dakotah","Erik Cole",
"Revitalize Portland Coalition","07/19/2023","Committee Meeting","Neighborhood Livability: general","participant in Downtown Problem Solvers meeting identifying nuisance issues and areas in need of improvement in the Central City","Thompson, Dakotah","Erik Cole",
"Revitalize Portland Coalition","08/07/2023","Email","Business and Economic Development","Email back and forth with Bobby Lee on sanctioned camps, promoting downtown foot traffic & events, and action steps taken on public safety.","Lee, Bobby","Erik Cole",
"Revitalize Portland Coalition","08/11/2023","Email","Business and Economic Development","Email back and forth with Bobby Lee on sanctioned camps, promoting downtown foot traffic & events, and action steps taken on public safety.","Lee, Bobby","Erik Cole",
"Revitalize Portland Coalition","09/26/2023","Email","Business and Economic Development","Member recommendations on revisions to the  Downtown Business Incentive Credit Program.","Fitzpatrick, Andrew","Erik Cole",
"Revitalize Portland Coalition","07/21/2023","Email","Business and Economic Development","Discussion of accuracy of some national and international studies of downtown recovery.","Fitzpatrick, Andrew","Erik Cole",
"Revitalize Portland Coalition","07/26/2023","Personal Meeting","Business and Economic Development","Discussion of accuracy of some national and international studies of downtown recovery.","Fitzpatrick, Andrew","Erik Cole",
"Revitalize Portland Coalition","09/29/2023","Meeting Preparation","Police and Public Safety","Setting up meeting with Comm. Rubio and our leadership.","Kwon, MeeSeon; Schoene, Jillian","Erik Cole",
"Urban Renaissance Group","07/19/2023","Telephone","Development Services","Lloyd Center Master Plan","Miller, Tom","Sandra McDonough",
"Urban Renaissance Group","07/21/2023","Virtual Meeting","Development Services","Lloyd Center Master Plan","Branam, Kimberly","Sandra McDonough; Tom Kilbane",
"Urban Renaissance Group","07/24/2023","Telephone","Development Services","Lloyd Center Master Plan","Fitzpatrick, Andrew","Sandra McDonough",
"Urban Renaissance Group","08/14/2023","Telephone","Development Services","Lloyd Center Master Plan","Schoene, Jillian","Sandra McDonough",
"Urban Renaissance Group","08/15/2023","Personal Meeting","Development Services","Lloyd Center Master Plan","Gonzalez, Rene; Miller, Tom; Smith, Shah","Krista Bailey; Sandra McDonough; Tom Kilbane",
"Urban Renaissance Group","08/16/2023","Personal Meeting","Development Services","Lloyd Center Master Plan","Esau, Rebecca","Krista Bailey",
"Urban Renaissance Group","08/18/2023","Personal Meeting","Development Services","Lloyd Center Master Plan","Fitzpatrick, Andrew; Wheeler, Ted","Krista Bailey; Sandra McDonough; Tom Kilbane",
"Urban Renaissance Group","08/25/2023","Personal Meeting","Development Services","Lloyd Center Master Plan","Mapps, Mingus; Meyer, Katie","Sandra McDonough; Tom Kilbane",
"Urban Renaissance Group","08/31/2023","Email","Development Services","Lloyd Center Master Plan","Meyer, Katie","Sandra McDonough",
"Urban Renaissance Group","08/31/2023","Email","Development Services","Lloyd Center Master Plan","Schoene, Jillian","Sandra McDonough",
"Urban Renaissance Group","08/31/2023","Telephone","Development Services","Lloyd Center Master Plan","Schoene, Jillian","Sandra McDonough",
"Urban Renaissance Group","09/25/2023","Personal Meeting","Development Services","Lloyd Center Master Plan","Williams, Millicent","Krista Bailey",
"Urban Renaissance Group","09/18/2023","Email","Development Services","Lloyd Center Master Plan","Meyer, Katie; Rodriguez, Michelle","Sandra McDonough",
"Urban Renaissance Group","09/19/2023","Personal Meeting","Development Services","Lloyd Center Master Plan","Schoene, Jillian","Tom Kilbane",
"Urban Renaissance Group","09/20/2023","Telephone","Development Services","Lloyd Center Master Plan","Fitzpatrick, Andrew","Tom Kilbane",
"Urban Renaissance Group","09/20/2023","Telephone","Development Services","Lloyd Center Master Plan","Mapps, Mingus","Tom Kilbane",
"Urban Renaissance Group","09/21/2023","Email","Development Services","Lloyd Center Master Plan","Fitzpatrick, Andrew; Lee, Bobby; Mapps, Mingus; Megan (Elizabeth) Beyer ; Meyer, Katie; Miller, Tom; Rodriguez, Michelle; Ryan, Dan; Schoene, Jillian; Smith, Shah","Tom Kilbane",
"Verizon","07/14/2023","Telephone","Cable and Franchise","ROW Code","Carney, Shannon","Amy Ruiz",
"Verizon","09/01/2023","Personal Meeting","Cable and Franchise","ROW Code","Oliveira, Donald","Alex M. Leupp ; Amy Ruiz",
"Verizon","09/01/2023","Email","Cable and Franchise","ROW Code","Oliveira, Donald","Alex M. Leupp ; Amy Ruiz",
"Verizon","09/11/2023","Email","Cable and Franchise","ROW Code","Oliveira, Donald","Alex M. Leupp ; Amy Ruiz",
"Verizon","09/25/2023","Email","Cable and Franchise","ROW Code","Oliveira, Donald","Alex M. Leupp ; Amy Ruiz",
"Western States Petroleum Association","07/17/2023","Personal Meeting","Sustainable Development: energy","WSPA's work in Portland, the Right of Way Ordinance, and the Renewable Fuels Standard Ordinance","Schoene, Jillian","Gary Oxley; Jordan Bice ; Sophia Steele",
"Western States Petroleum Association","07/18/2023","Personal Meeting","Sustainable Development: energy","WSPA's work in Portland, the Right of Way Ordinance, and the Renewable Fuels Standard Ordinance","Meyer, Katie","Gary Oxley; Sophia Steele",
"Western States Petroleum Association","07/18/2023","Personal Meeting","Sustainable Development: energy","WSPA's work in Portland, the Right of Way Ordinance, and the Renewable Fuels Standard Ordinance","Fitzpatrick, Andrew; Megan Lehman","Evyan Andries; Gary Oxley; Sophia Steele",
"Western States Petroleum Association","07/18/2023","Personal Meeting","Sustainable Development: energy","WSPA's work in Portland, the Right of Way Ordinance, and the Renewable Fuels Standard Ordinance","Souede, Jill","Evyan Andries; Gary Oxley; Sophia Steele",
"Willamette Riverkeeper","08/08/2023","Personal Meeting","Environment: natural","Floodplain Resilience Plan","Miller, Tom","Bob Sallinger",
"Willamette Riverkeeper","08/09/2023","Personal Meeting","Environment: natural","Floodplain Management Plan","Ghan, Christina","Bob Sallinger",
"Willamette Riverkeeper","08/09/2023","Personal Meeting","Environment: natural","City Bureau Restructuring","Jordan, Michael","Bob Sallinger",
"Willamette Riverkeeper","08/10/2023","Telephone","Environment: natural","Floodplain Resilience Plan","Rodriguez, Michelle","Bob Sallinger",
"Willamette Riverkeeper","08/15/2023","Telephone","Environment: natural","Floodplain Residence Plan","Megan Lehman","Bob Sallinger",
"Willamette Riverkeeper","08/24/2023","Telephone","Environment: natural","Floodplain Resilience Plan","Rodriguez, Michelle","Bob Sallinger",
"Willamette Riverkeeper","09/25/2023","Telephone","Environment: natural","Floodplain Resilience Plan","Megan Lehman","Bob Sallinger",
"Willamette Riverkeeper","08/30/2023","Committee Meeting","Environment: natural","City Council Hearing on Floodplain Resilience Plan","Gonzalez, Rene; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Bob Sallinger",
"Willamette Riverkeeper","09/06/2023","Personal Meeting","Environment: natural","Floodplain Resilience Plan","Rubio, Carmen","Bob Sallinger",
"Willamette Riverkeeper","09/11/2023","Personal Meeting","Environment: natural","Floodplain Resilience Plan, Camping","Gonzalez, Rene; Miller, Tom","Bob Sallinger",
"Willamette Riverkeeper","09/12/2023","Telephone","Environment: natural","Floodplain Resilience Plan","Rodriguez, Michelle","Bob Sallinger",
"Willamette Riverkeeper","09/20/2023","Committee Meeting","Environment: natural","PCEF Hearing at City Council","Gonzalez, Rene; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Bob Sallinger",
"Willamette Riverkeeper","09/29/2023","Email","Environment: natural","Submitted Comments to Council etc. on Bureau Realignment","Gonzalez, Rene; Jordan, Michael; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Bob Sallinger",
