"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Portland Business Alliance","07/24/2017","Telephone","Business and Economic Development","Ankeny Alley","Finn, Brendan","Sandra McDonough",
"Portland Business Alliance","07/24/2017","Telephone","Business and Economic Development","Ankeny Alley","Finn, Brendan","Sandra McDonough",
"Portland Business Alliance","07/24/2017","Telephone","Business and Economic Development","Ankeny Alley, Children's Levy","Saltzman, Dan","Sandra McDonough",
"Portland Business Alliance","07/25/2017","Telephone","Business and Economic Development","Ankeny Alley, Children's Levy","Saltzman, Dan","Sandra McDonough",
"Portland Business Alliance","07/26/2017","Email","Business and Economic Development","Poet's Beach","Chisek, Kyle ","Lynnae Berg; Sandra McDonough",
"Portland Business Alliance","08/01/2017","Email","Business and Economic Development","Old Town","Arguinzoni, Jennifer ","Marion Haynes",
"Portland Business Alliance","08/03/2017","Telephone","Business and Economic Development","Water Bureau Filtration ","Fish, Nick","Sandra McDonough",
"Portland Business Alliance","08/03/2017","Telephone","Business and Economic Development","Water Treatment","Schmanski, Sonia","Marion Haynes",
"Portland Business Alliance","08/07/2017","Personal Meeting","Business and Economic Development","Quarterly Check In: Homelessness, URMs, Transportation, CEO Surcharges, GRT, Air","Arguinzoni, Jennifer ; Henderson, Maurice; Wheeler, Ted","Lisa Frisch; Lynnae Berg; Marion Haynes; Nathaniel Brown; Sandra McDonough",
"Portland Business Alliance","08/07/2017","Telephone","Business and Economic Development","Police","Arguinzoni, Jennifer ; Nelson, Berk","Marion Haynes",
"Portland Business Alliance","08/23/2017","Personal Meeting","Business and Economic Development","URM Requirements","Merlo, Carmen","Marion Haynes; Nathaniel Brown",
"Portland Business Alliance","08/25/2017","Telephone","Business and Economic Development","Livability","Arguinzoni, Jennifer ","Marion Haynes",
"Portland Business Alliance","09/07/2017","Telephone","Business and Economic Development","Homeless","Wheeler, Ted","Sandra McDonough",
"Portland Business Alliance","09/08/2017","Personal Meeting","Business and Economic Development","Transportation Survey","Treat, Leah","Marion Haynes; Nathaniel Brown",
"Portland Business Alliance","09/11/2017","Telephone","Business and Economic Development","Livability","Arguinzoni, Jennifer ","Marion Haynes",
"Portland Business Alliance","09/13/2017","Direct Mail","Business and Economic Development","Mayor at Clean & Safe Appreciation ","Arguinzoni, Jennifer ","Lynnae Berg",
"Portland Business Alliance","09/18/2017","Telephone","Business and Economic Development","OTCT","Arguinzoni, Jennifer ","Marion Haynes",
"Portland Business Alliance","09/19/2017","Direct Mail","Business and Economic Development","Livability ","Arguinzoni, Jennifer ","Lynnae Berg",
"Portland Business Alliance","09/19/2017","Direct Mail","Business and Economic Development","Chief Outlaw at PB Board","Arguinzoni, Jennifer ","Lynnae Berg",
"Portland Business Alliance","09/19/2017","Email","Business and Economic Development","Property Owners Meeting","Arguinzoni, Jennifer ","Marion Haynes",
"Portland Business Alliance","09/20/2017","Email","Business and Economic Development","Property Owners Meeting","Arguinzoni, Jennifer ","Marion Haynes",
"Portland Business Alliance","09/21/2017","Telephone","Business and Economic Development","Business Meeting, Old Town/Livability","Arguinzoni, Jennifer ","Marion Haynes",
"Portland Business Alliance","09/24/2017","Telephone","Business and Economic Development","Congrats","Saltzman, Dan","Sandra McDonough",
"Portland Business Alliance","09/25/2017","Personal Meeting","Business and Economic Development","Monthly Check In: URM, Livability, OTCT Shelter","Arguinzoni, Jennifer ; Wheeler, Ted","Lisa Frisch; Lynnae Berg; Nathaniel Brown; Sandra McDonough",
"Portland Business Alliance","09/26/2017","Telephone","Business and Economic Development","High Ped Zones","Arguinzoni, Jennifer ","Lynnae Berg",
"Portland Business Alliance","09/26/2017","Telephone","Business and Economic Development","Old Town","Arguinzoni, Jennifer ","Sandra McDonough",
"Portland Business Alliance","09/28/2017","Telephone","Business and Economic Development","Naito","Treat, Leah","Marion Haynes",
"Portland Tenants United","09/15/2017","Personal Meeting","Housing and Community Development","Met with Cupid and Nathan to discuss the name of the Office of Landlord-Tenant Affairs, and the composition of the Advisory body. ","Alexander, Cupid; Howard, Nathan","Margot Black; MK Hansen; Soren Impey ",
"Portland Tenants United","09/05/2017","Personal Meeting","Housing and Community Development","Met with Eudaly and staff to discuss office of landlord tenant affairs and relocation ordinance. ","Duhamel, Jamey; Eudaly, Chloe","Andrea Pastor ; Melissa Rae Pancurak; MK Hansen; Nicole Phillips; Shamus Cooke",
"Portland Tenants United","09/06/2017","Telephone","Housing and Community Development","Phone call to discuss security deposits ","Duhamel, Jamey","Soren Impey ",
"Portland Tenants United","08/11/2017","Personal Meeting","Housing and Community Development","Met to discuss name and purpose of Office of Landlord-Tenant Affairs ","Creager, Kurt","Margot Black",
"Portland Tenants United","09/22/2017","Email","Housing and Community Development","Email exchange (3 emails) with questions and discussion of name of Office of Landlord-Tenant Affairs. ","Creager, Kurt","Margot Black",
"Portland Tenants United","09/28/2017","Email","Housing and Community Development","Emails with questions, concerns, and suggestions regarding name and timeline for Office of Landlord-Tenant Affairs and Advisory body. 
7 emails exchanged, then entire thread fwd'd to Jamey Duhamal. ","Alexander, Cupid; Chisek, Kyle ; Creager, Kurt; Duhamel, Jamey; Valderrama, Andrea","Margot Black",
"Portland Tenants United","08/18/2017","Personal Meeting","Housing and Community Development","Met to discuss Relocation Technical Advisory committee issues and PTU representation on the committee.  ","Duhamel, Jamey; Valderrama, Andrea; Wheeler, Ted","Margot Black",
"Portland Tenants United","08/17/2017","Telephone","Housing and Community Development","Phone call to discuss Relocation Technical Advisory Committee issues and PTU representation on the committee ","Valderrama, Andrea","Margot Black",
"Portland Tenants United","08/17/2017","Telephone","Housing and Community Development","Phone call to discuss Relocation Technical Advisory Committee issues and PTU representation on the committee ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","08/18/2017","Telephone","Housing and Community Development","Phone call to discuss Relocation Technical Advisory Committee issues and PTU representation on the committee ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","08/18/2017","Text Message","Housing and Community Development","Phone call to discuss Relocation Technical Advisory Committee issues and PTU representation on the committee 
3 text messages ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","08/10/2017","Telephone","Housing and Community Development","Call to discuss questions and issues about Relocation Ordinance ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","08/10/2017","Text Message","Housing and Community Development","4 text messages with some questions and suggestions about intent to sell policy. ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","08/16/2017","Email","Housing and Community Development","Email with results and observations of PTU security deposit survey, with policy recommendations. ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","09/11/2017","Email","Housing and Community Development","Fwd'd an email about Office of Landlord Tenant Affairs and Advisory body questions to Jamey with inquiry about their involvement. ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","08/10/2017","Email","Housing and Community Development","2 emails with questions / suggestions on security deposit reform ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","07/12/2017","Text Message","Housing and Community Development","7 texts with questions/clarifications about Office of Landlord Tenant Affairs name and timeline ","Howard, Nathan","Margot Black",
"Portland Tenants United","07/12/2017","Email","Housing and Community Development","Emailed commissioners and staff about concerns/questions/suggestions
 on the Relocation exemption. 5 emails (mostly courtesy responses) ","Creager, Kurt; Duhamel, Jamey; Dunphy, Jamie; Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Salazar, Goldann; Valderrama, Andrea","Margot Black",
"Portland Tenants United","07/12/2017","Email","Housing and Community Development","5 emails exchanged about questions/concerns with the relocation exemption. ","Creager, Kurt","Margot Black",
"Portland Tenants United","07/11/2017","Telephone","Housing and Community Development","Phone call to discuss relocation exemption as related to LLCs and property managers. ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","08/30/2017","Telephone","Housing and Community Development","Phone call to discuss security deposit ordinance ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","09/18/2017","Telephone","Housing and Community Development","Phone call to discuss relocation ordinance and general questions/concerns with progress on various tenants rights initiatives ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","09/28/2017","Telephone","Housing and Community Development","Phone call to discuss relocation ordinance hearing on the 4th and options for amending the ordinance ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","08/09/2017","Telephone","Housing and Community Development","Phone call about security deposit ordinance ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","08/16/2017","Telephone","Housing and Community Development","Phone call to discuss issues with the relocation technical advisory committee and possible changes to the ordinance ","Duhamel, Jamey","Margot Black",
"Portland Tenants United","08/22/2017","Telephone","Housing and Community Development","Phone call to discuss issues with the technical advisory committee and PTU representation on it ","Howard, Nathan","Margot Black",
"Portland Tenants United","07/17/2017","Email","Housing and Community Development","Emails (3) about questions / clarifications regarding the security deposit ordinance ","Duhamel, Jamey","Margot Black",
"Uber Technologies, Inc.","07/10/2017","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Finn, Brendan","Nels Johnson",
"Uber Technologies, Inc.","07/11/2017","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Finn, Brendan","Nels Johnson",
"Uber Technologies, Inc.","07/19/2017","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Finn, Brendan","Nels Johnson",
"Uber Technologies, Inc.","07/20/2017","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Finn, Brendan","Nels Johnson",
"Uber Technologies, Inc.","07/24/2017","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations, Private for hire transportation","Finn, Brendan; Williams, Tia","Jon Isaacs; Nels Johnson; Rachel Pojunas",
"Uber Technologies, Inc.","07/26/2017","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Finn, Brendan","Nels Johnson",
"Uber Technologies, Inc.","07/26/2017","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Finn, Brendan","Nels Johnson",
"Uber Technologies, Inc.","08/30/2017","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Finn, Brendan","Nels Johnson",
"Uber Technologies, Inc.","09/28/2017","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Finn, Brendan","Nels Johnson",
"Verizon","08/07/2017","Personal Meeting","Other: Network deployment","To discuss network deployment","Arguinzoni, Jennifer ; Chisek, Kyle ; Wheeler, Ted","Alaine Miller; Jimmy Kim; Rudy Reyes ",
