"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Portland Business Alliance","08/01/2015","Email","Business and Economic Development","Email from mayor re: street people in North park Blocks reply","Hales, Charlie","Sandra McDonough",
"Portland Business Alliance","08/03/2015","Email","Business and Economic Development","Email from Mayor re: responsibility and assignments on street issues and reply","Hales, Charlie","Sandra McDonough",
"Portland Business Alliance","08/05/2015","Telephone","Business and Economic Development","Street fund","Novick, Steve","Sandra McDonough",
"Portland Business Alliance","08/05/2015","Email","Business and Economic Development","BID Expansion","Alpert, Josh","Sandra McDonough",
"Portland Business Alliance","08/07/2015","Telephone","Business and Economic Development","Shelter beds for women","Callahan, Shannon","Raihana Ansary",
"Portland Business Alliance","08/10/2015","Personal Meeting","Business and Economic Development","Homeless, Housing","Finn, Brendan; Saltzman, Dan","Marion Haynes; Mitch Hornecker; Sandra McDonough",
"Portland Business Alliance","08/11/2015","Committee Meeting","Business and Economic Development","Private-for-hire meeting","Hockaday Bryan","Raihana Ansary",
"Portland Business Alliance","08/12/2015","Telephone","Business and Economic Development","Business Round Table","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","08/13/2015","Telephone","Business and Economic Development","Affordable Housing","Callahan, Shannon","Marion Haynes",
"Portland Business Alliance","08/18/2015","Personal Meeting","Business and Economic Development","North Park Blocks","Alpert, Josh; Hales, Charlie","Marion Haynes",
"Portland Business Alliance","08/18/2015","Personal Meeting","Business and Economic Development","Post office, Ban the box, Homeless, R2DToo, Affordable housing","Alpert, Josh; Hales, Charlie","Lynnae Berg; Marion Haynes; Mitch Hornecker; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","08/20/2015","Email","Business and Economic Development","Email re: North Park Blocks","Hales, Charlie","Lynnae Berg",
"Portland Business Alliance","08/20/2015","Telephone","Business and Economic Development","Homeless initiative","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","08/20/2015","Telephone","Business and Economic Development","Homeless initiative","Finn, Brendan","Marion Haynes",
"Portland Business Alliance","08/25/2015","Text Message","Business and Economic Development","Text message re: downtown garbage","Hales, Charlie","Lynnae Berg",
"Portland Business Alliance","08/25/2015","Telephone","Business and Economic Development","PUC","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","08/25/2015","Email","Business and Economic Development","North Park Blocks","Alpert, Josh","Sandra McDonough",
"Portland Business Alliance","08/26/2015","Telephone","Business and Economic Development","Housing","Callahan, Shannon","Marion Haynes",
"Portland Business Alliance","08/26/2015","Email","Business and Economic Development","Note to Josh Alpert re: Mayor's tweet on downtown livability","Alpert, Josh","Sandra McDonough",
"Portland Business Alliance","08/27/2015","Email","Business and Economic Development","Downtown public safety","Fritz, Amanda; Hales, Charlie; Saltzman, Dan","Sandra McDonough",
"Portland Business Alliance","08/28/2015","Email","Business and Economic Development","Downtown public safety","Fish, Nick","Sandra McDonough",
"Portland Business Alliance","09/01/2015","Telephone","Business and Economic Development","Mental health","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","09/01/2015","Committee Meeting","Business and Economic Development","North Park Blocks","Alpert, Josh; Fritz, Amanda; Hales, Charlie; O'Dea, Larry","Lynnae Berg; Marion Haynes",
"Portland Business Alliance","09/02/2015","Committee Meeting","Business and Economic Development","Home for everyone coordinating board","Callahan, Shannon; Detweiler, Jillian","Raihana Ansary",
"Portland Business Alliance","09/03/2015","Email","Business and Economic Development","PPI Memos Quarterly Comp.","Alpert, Josh","Lynnae Berg",
"Portland Business Alliance","09/03/2015","Email","Business and Economic Development","Email response to Mayor re: North Park Blocks","Hales, Charlie","Lynnae Berg",
"Portland Business Alliance","09/07/2015","Email","Business and Economic Development","Downtown public safety","Hales, Charlie","Sandra McDonough",
"Portland Business Alliance","09/08/2015","Committee Meeting","Business and Economic Development","Private-for-hire meeting","Hockaday Bryan","Raihana Ansary",
"Portland Business Alliance","09/08/2015","Direct Mail","Business and Economic Development","Transportation/funding gas tax letter to Commissioner Novick","Novick, Steve","Sandra McDonough",
"Portland Business Alliance","09/08/2015","Direct Mail","Business and Economic Development","Drug impact zone letter to Mayor Hales re: city council","Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan","Sandra McDonough",
"Portland Business Alliance","09/09/2015","Personal Meeting","Business and Economic Development","Mayor attended DRC","Hales, Charlie","Lisa Frisch; Lynnae Berg",
"Portland Business Alliance","09/09/2015","Email","Business and Economic Development","Email to Mayor Hales re: high pedestrian zone","Hales, Charlie","Lynnae Berg",
"Portland Business Alliance","09/09/2015","Personal Meeting","Business and Economic Development","Clean & Safe","Hales, Charlie","Lynnae Berg",
"Portland Business Alliance","09/10/2015","Personal Meeting","Business and Economic Development","Transportation","Novick, Steve","Marion Haynes",
"Portland Business Alliance","09/10/2015","Committee Meeting","Business and Economic Development","Noise task force","Adamsick, Claire; Fritz, Amanda","Raihana Ansary",
"Portland Business Alliance","09/11/2015","Telephone","Business and Economic Development","Drug impact force","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","09/14/2015","Telephone","Business and Economic Development","Voice Mail from Chad Stover","Stover, Chad","Lynnae Berg",
"Portland Business Alliance","09/14/2015","Committee Meeting","Business and Economic Development","Central city parking policy stakeholder advisory committee","Treat, Leah","Raihana Ansary",
"Portland Business Alliance","09/15/2015","Telephone","Business and Economic Development","Voice Mail from Chad Stovers about BID questions","Stover, Chad","Lynnae Berg",
"Portland Business Alliance","09/17/2015","Committee Meeting","Business and Economic Development","Noise task force","Adamsick, Claire","Raihana Ansary",
"Portland Business Alliance","09/18/2015","Personal Meeting","Business and Economic Development","Quarterly check in with Amanda Fritz","Crail, Tim; Fritz, Amanda","Lynnae Berg; Sandra McDonough",
"Portland Business Alliance","09/21/2015","Direct Mail","Business and Economic Development","North Park Blocks high pedestrian zone letter to Mayor Hales","Hales, Charlie","Sandra McDonough",
"Portland Business Alliance","09/22/2015","Personal Meeting","Business and Economic Development","Drug impact areas, High pedestrian zones, Affordable housing, Demolition tax, Gas tax, Climate challenge, Post office","Alpert, Josh; Dingfelder, Jackie; Hales, Charlie","Lisa Frisch; Lynnae Berg; Marion Haynes; Mitch Hornecker; Sandra McDonough",
"Portland Business Alliance","09/23/2015","Personal Meeting","Business and Economic Development","Public safety","O'Dea, Larry","Lynnae Berg",
"Portland Business Alliance","09/24/2015","Personal Meeting","Business and Economic Development","Gas tax","Novick, Steve; Warner, Chris","Marion Haynes; Mitch Hornecker",
"Portland Business Alliance","09/29/2015","Meeting Preparation","Business and Economic Development","North Park Blocks meeting","Crail, Tim; Hales, Charlie","Lynnae Berg",
"Portland Business Alliance","09/29/2015","Personal Meeting","Business and Economic Development","Gas tax, Demolition tax","Novick, Steve","Marion Haynes",
"Portland Metropolitan Association of Realtors","08/24/2015","Personal Meeting","Other: Seismic Disclosure","Meet at request of Carmen Merlo and Timur Ender, office of Commissioner Novick","Merlo, Carmen","Jane Leo",
"Portland Metropolitan Association of Realtors","08/26/2015","Meeting Preparation","Other: PDOT Local Transportation Infrastructure Work Group","Work group meeting; Director Treat not present","Treat, Leah","Jane Leo",
"Portland Metropolitan Association of Realtors","09/30/2015","Meeting Preparation","Other: PDOT Local Transportation Infrastructure Charge Stakeholder Work Group ","Work group Meeting; Director Treat not present","Treat, Leah","Jane Leo",
"Uber Technologies, Inc.","07/02/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Brooke Steger",
"Uber Technologies, Inc.","08/18/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Novick, Steve","Brooke Steger",
"Uber Technologies, Inc.","08/31/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan","Brooke Steger",
"Uber Technologies, Inc.","07/09/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations, pilot program","Schmanski, Sonia","Brooke Steger",
"Uber Technologies, Inc.","08/17/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations, WAV, Insurance, pilot program","Novick, Steve","Brooke Steger",
"Uber Technologies, Inc.","09/22/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Process and Regulation","Saltzman, Dan","Bryce Bennett; Caitlin O'Neill; Nels Johnson",
"Uber Technologies, Inc.","09/22/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Process and Regulation","Novick, Steve","Bryce Bennett; Caitlin O'Neill; Nels Johnson",
"Uber Technologies, Inc.","09/14/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulation","Novick, Steve","Bryce Bennett; Caitlin O'Neill; Nels Johnson",
"Uber Technologies, Inc.","09/24/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Bryce Bennett; Nels Johnson",
"Uber Technologies, Inc.","07/30/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Caitlin O'Neill",
"Uber Technologies, Inc.","08/17/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Novick, Steve","Caitlin O'Neill",
"Uber Technologies, Inc.","08/17/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Schmanski, Sonia","Caitlin O'Neill",
"Uber Technologies, Inc.","08/26/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Caitlin O'Neill",
"Uber Technologies, Inc.","08/26/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Adamsick, Claire","Caitlin O'Neill",
"Uber Technologies, Inc.","09/14/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan; Novick, Steve; Warner, Chris","Caitlin O'Neill",
"Uber Technologies, Inc.","09/22/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan; Novick, Steve","Caitlin O'Neill",
"Uber Technologies, Inc.","09/22/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Saltzman, Dan","Caitlin O'Neill",
"Uber Technologies, Inc.","09/30/2015","Direct Mail","Transportation: streets, sidewalks and street lighting","TNC Regulations","Novick, Steve","Caitlin O'Neill",
"Uber Technologies, Inc.","08/11/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/13/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/20/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/21/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/26/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","09/24/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/11/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Adamsick, Claire","Nels Johnson",
"Uber Technologies, Inc.","08/26/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Adamsick, Claire","Nels Johnson",
"Uber Technologies, Inc.","09/14/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan; Novick, Steve; Warner, Chris","Nels Johnson",
"Uber Technologies, Inc.","08/27/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","09/17/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","07/09/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Frost, Liam","Nels Johnson",
"Uber Technologies, Inc.","09/22/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Grumm, Matthew; Saltzman, Dan","Nels Johnson",
"Uber Technologies, Inc.","09/22/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan; Novick, Steve","Nels Johnson",
"Uber Technologies, Inc.","09/30/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","09/23/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","09/22/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","09/17/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/19/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","07/29/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","07/27/2015","Email","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","07/01/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","07/02/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","07/07/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","07/16/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","07/20/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","07/22/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","07/28/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","07/29/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","07/30/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/17/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","07/20/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","08/10/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/11/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/12/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/13/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/14/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/20/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/24/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/25/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/26/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/27/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/28/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","09/08/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/20/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Alpert, Josh","Nels Johnson",
"Uber Technologies, Inc.","09/30/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","09/28/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","09/25/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","09/23/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","09/22/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","09/18/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","09/16/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","09/14/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","09/11/2015","Telephone","Transportation: streets, sidewalks and street lighting","TNC Regulations","Hockaday Bryan","Nels Johnson",
"Uber Technologies, Inc.","08/21/2015","Personal Meeting","Transportation: Local Improvement District (LID)","TNC Regulations","Alpert, Josh","Daniel Bates",
"Uber Technologies, Inc.","08/12/2015","Personal Meeting","Transportation: streets, sidewalks and street lighting","TNC Regulations","Finn, Brendan","Daniel Bates",
